"profile_id","first_name","last_name","gender","ethnicity","name_ID","tokens","agentic_count","communal_count"
176,"Britta","Kern","female","german",7,332,1,6
1871,"Britta","Kern","female","german",7,390,1,18
1885,"Britta","Kern","female","german",7,333,7,19
201,"Britta","Kern","female","german",7,406,3,18
2100,"Britta","Kern","female","german",7,315,3,9
2147,"Britta","Kern","female","german",7,366,7,16
2168,"Britta","Kern","female","german",7,365,3,14
2173,"Britta","Kern","female","german",7,358,5,17
221,"Britta","Kern","female","german",7,337,1,9
2566,"Britta","Kern","female","german",7,346,1,12
2589,"Britta","Kern","female","german",7,317,1,16
2660,"Britta","Kern","female","german",7,325,4,25
2793,"Britta","Kern","female","german",7,354,5,9
2795,"Britta","Kern","female","german",7,365,8,10
2860,"Britta","Kern","female","german",7,1,0,0
2927,"Britta","Kern","female","german",7,383,7,11
307,"Britta","Kern","female","german",7,356,8,9
3131,"Britta","Kern","female","german",7,406,5,17
377,"Britta","Kern","female","german",7,381,9,11
465,"Britta","Kern","female","german",7,295,2,5
528,"Britta","Kern","female","german",7,362,7,8
571,"Britta","Kern","female","german",7,296,5,6
6,"Britta","Kern","female","german",7,272,8,10
762,"Britta","Kern","female","german",7,347,7,23
778,"Britta","Kern","female","german",7,338,5,11
930,"Britta","Kern","female","german",7,466,5,14
1416,"Cansu","Turan","female","turkish",25,306,2,9
1485,"Cansu","Turan","female","turkish",25,357,11,11
1665,"Cansu","Turan","female","turkish",25,393,8,8
1737,"Cansu","Turan","female","turkish",25,311,5,14
176,"Cansu","Turan","female","turkish",25,364,1,9
1871,"Cansu","Turan","female","turkish",25,437,7,23
1885,"Cansu","Turan","female","turkish",25,274,2,8
201,"Cansu","Turan","female","turkish",25,261,4,26
2100,"Cansu","Turan","female","turkish",25,399,5,9
2147,"Cansu","Turan","female","turkish",25,423,6,18
2168,"Cansu","Turan","female","turkish",25,344,5,12
2173,"Cansu","Turan","female","turkish",25,344,4,13
221,"Cansu","Turan","female","turkish",25,424,8,12
2566,"Cansu","Turan","female","turkish",25,321,2,13
2589,"Cansu","Turan","female","turkish",25,394,3,13
2660,"Cansu","Turan","female","turkish",25,351,3,22
2793,"Cansu","Turan","female","turkish",25,372,4,6
2795,"Cansu","Turan","female","turkish",25,337,5,19
2860,"Cansu","Turan","female","turkish",25,337,4,10
2927,"Cansu","Turan","female","turkish",25,282,4,3
307,"Cansu","Turan","female","turkish",25,390,9,15
3131,"Cansu","Turan","female","turkish",25,388,3,12
377,"Cansu","Turan","female","turkish",25,368,8,13
465,"Cansu","Turan","female","turkish",25,383,2,11
528,"Cansu","Turan","female","turkish",25,377,10,4
571,"Cansu","Turan","female","turkish",25,415,9,12
6,"Cansu","Turan","female","turkish",25,256,6,14
762,"Cansu","Turan","female","turkish",25,344,2,15
778,"Cansu","Turan","female","turkish",25,293,1,5
930,"Cansu","Turan","female","turkish",25,417,3,9
1416,"Carina","Lindner","female","german",5,304,1,8
1485,"Carina","Lindner","female","german",5,312,4,8
1665,"Carina","Lindner","female","german",5,463,7,9
1737,"Carina","Lindner","female","german",5,358,2,8
176,"Carina","Lindner","female","german",5,394,2,15
1871,"Carina","Lindner","female","german",5,325,4,16
1885,"Carina","Lindner","female","german",5,363,8,19
201,"Carina","Lindner","female","german",5,362,8,19
2100,"Carina","Lindner","female","german",5,1,0,0
2147,"Carina","Lindner","female","german",5,342,5,14
2168,"Carina","Lindner","female","german",5,334,6,10
2173,"Carina","Lindner","female","german",5,352,8,10
221,"Carina","Lindner","female","german",5,1,0,0
2566,"Carina","Lindner","female","german",5,407,3,13
2589,"Carina","Lindner","female","german",5,403,4,14
2660,"Carina","Lindner","female","german",5,302,3,21
2793,"Carina","Lindner","female","german",5,348,2,9
2795,"Carina","Lindner","female","german",5,396,7,17
2860,"Carina","Lindner","female","german",5,365,4,29
2927,"Carina","Lindner","female","german",5,455,7,9
307,"Carina","Lindner","female","german",5,317,6,9
3131,"Carina","Lindner","female","german",5,516,3,18
377,"Carina","Lindner","female","german",5,345,4,15
465,"Carina","Lindner","female","german",5,377,5,10
528,"Carina","Lindner","female","german",5,329,5,15
571,"Carina","Lindner","female","german",5,382,6,10
6,"Carina","Lindner","female","german",5,217,6,11
762,"Carina","Lindner","female","german",5,302,6,21
778,"Carina","Lindner","female","german",5,365,7,14
930,"Carina","Lindner","female","german",5,332,2,7
1416,"Daniel","Kuhn","male","german",14,378,5,13
1485,"Daniel","Kuhn","male","german",14,390,9,11
1665,"Daniel","Kuhn","male","german",14,393,9,9
1737,"Daniel","Kuhn","male","german",14,395,3,7
176,"Daniel","Kuhn","male","german",14,365,3,9
1871,"Daniel","Kuhn","male","german",14,400,4,14
1885,"Daniel","Kuhn","male","german",14,283,5,18
201,"Daniel","Kuhn","male","german",14,367,11,28
2100,"Daniel","Kuhn","male","german",14,298,9,10
2147,"Daniel","Kuhn","male","german",14,301,3,11
2168,"Daniel","Kuhn","male","german",14,377,14,12
2173,"Daniel","Kuhn","male","german",14,365,5,8
221,"Daniel","Kuhn","male","german",14,349,5,7
2566,"Daniel","Kuhn","male","german",14,286,1,8
2589,"Daniel","Kuhn","male","german",14,358,1,18
2660,"Daniel","Kuhn","male","german",14,330,7,21
2793,"Daniel","Kuhn","male","german",14,353,3,7
2795,"Daniel","Kuhn","male","german",14,366,7,11
2860,"Daniel","Kuhn","male","german",14,355,1,30
2927,"Daniel","Kuhn","male","german",14,345,6,5
307,"Daniel","Kuhn","male","german",14,306,9,10
3131,"Daniel","Kuhn","male","german",14,446,3,12
377,"Daniel","Kuhn","male","german",14,295,7,9
465,"Daniel","Kuhn","male","german",14,418,4,20
528,"Daniel","Kuhn","male","german",14,360,3,6
571,"Daniel","Kuhn","male","german",14,340,1,9
6,"Daniel","Kuhn","male","german",14,304,7,15
762,"Daniel","Kuhn","male","german",14,352,4,17
778,"Daniel","Kuhn","male","german",14,372,7,11
930,"Daniel","Kuhn","male","german",14,356,1,7
1416,"Daniela","Kuhn","female","german",13,320,5,8
1485,"Daniela","Kuhn","female","german",13,365,10,12
1665,"Daniela","Kuhn","female","german",13,419,7,8
1737,"Daniela","Kuhn","female","german",13,332,7,12
176,"Daniela","Kuhn","female","german",13,431,2,14
1871,"Daniela","Kuhn","female","german",13,1,0,0
1885,"Daniela","Kuhn","female","german",13,411,9,22
201,"Daniela","Kuhn","female","german",13,340,5,15
2100,"Daniela","Kuhn","female","german",13,300,2,16
2147,"Daniela","Kuhn","female","german",13,414,8,15
2168,"Daniela","Kuhn","female","german",13,310,9,9
2173,"Daniela","Kuhn","female","german",13,309,4,11
221,"Daniela","Kuhn","female","german",13,322,4,11
2566,"Daniela","Kuhn","female","german",13,253,4,10
2589,"Daniela","Kuhn","female","german",13,359,0,11
2660,"Daniela","Kuhn","female","german",13,283,1,21
2793,"Daniela","Kuhn","female","german",13,358,3,6
2795,"Daniela","Kuhn","female","german",13,322,4,13
2860,"Daniela","Kuhn","female","german",13,321,2,18
2927,"Daniela","Kuhn","female","german",13,399,4,15
307,"Daniela","Kuhn","female","german",13,351,10,8
3131,"Daniela","Kuhn","female","german",13,1,0,0
377,"Daniela","Kuhn","female","german",13,347,6,14
465,"Daniela","Kuhn","female","german",13,310,6,10
528,"Daniela","Kuhn","female","german",13,403,6,8
571,"Daniela","Kuhn","female","german",13,426,7,6
6,"Daniela","Kuhn","female","german",13,275,6,13
762,"Daniela","Kuhn","female","german",13,317,6,14
778,"Daniela","Kuhn","female","german",13,440,4,11
930,"Daniela","Kuhn","female","german",13,460,6,12
1416,"Dilek","Karakaya","female","turkish",33,305,6,8
1485,"Dilek","Karakaya","female","turkish",33,310,5,13
1665,"Dilek","Karakaya","female","turkish",33,388,4,14
1737,"Dilek","Karakaya","female","turkish",33,357,7,13
176,"Dilek","Karakaya","female","turkish",33,446,4,14
1871,"Dilek","Karakaya","female","turkish",33,366,8,17
1885,"Dilek","Karakaya","female","turkish",33,389,4,23
201,"Dilek","Karakaya","female","turkish",33,365,6,20
2100,"Dilek","Karakaya","female","turkish",33,308,3,8
2147,"Dilek","Karakaya","female","turkish",33,362,1,10
2168,"Dilek","Karakaya","female","turkish",33,338,6,11
2173,"Dilek","Karakaya","female","turkish",33,440,6,21
221,"Dilek","Karakaya","female","turkish",33,383,6,10
2566,"Dilek","Karakaya","female","turkish",33,284,2,9
2589,"Dilek","Karakaya","female","turkish",33,380,3,18
2660,"Dilek","Karakaya","female","turkish",33,349,4,24
2793,"Dilek","Karakaya","female","turkish",33,413,6,8
2795,"Dilek","Karakaya","female","turkish",33,421,7,25
2860,"Dilek","Karakaya","female","turkish",33,394,4,24
2927,"Dilek","Karakaya","female","turkish",33,403,5,20
307,"Dilek","Karakaya","female","turkish",33,320,8,10
3131,"Dilek","Karakaya","female","turkish",33,406,5,8
377,"Dilek","Karakaya","female","turkish",33,375,8,10
465,"Dilek","Karakaya","female","turkish",33,416,7,16
528,"Dilek","Karakaya","female","turkish",33,283,1,7
571,"Dilek","Karakaya","female","turkish",33,343,5,6
6,"Dilek","Karakaya","female","turkish",33,204,5,8
762,"Dilek","Karakaya","female","turkish",33,332,3,26
778,"Dilek","Karakaya","female","turkish",33,231,2,12
930,"Dilek","Karakaya","female","turkish",33,369,8,7
1416,"Emre","Eren","male","turkish",22,317,4,8
1485,"Emre","Eren","male","turkish",22,370,8,10
1665,"Emre","Eren","male","turkish",22,487,7,7
1737,"Emre","Eren","male","turkish",22,393,5,13
176,"Emre","Eren","male","turkish",22,359,1,6
1871,"Emre","Eren","male","turkish",22,372,4,20
1885,"Emre","Eren","male","turkish",22,392,13,16
201,"Emre","Eren","male","turkish",22,324,5,24
2100,"Emre","Eren","male","turkish",22,418,3,10
2147,"Emre","Eren","male","turkish",22,346,9,9
2168,"Emre","Eren","male","turkish",22,380,7,15
2173,"Emre","Eren","male","turkish",22,379,3,15
221,"Emre","Eren","male","turkish",22,281,3,7
2566,"Emre","Eren","male","turkish",22,312,1,8
2589,"Emre","Eren","male","turkish",22,410,1,13
2660,"Emre","Eren","male","turkish",22,303,6,31
2793,"Emre","Eren","male","turkish",22,378,6,7
2795,"Emre","Eren","male","turkish",22,373,12,21
2860,"Emre","Eren","male","turkish",22,413,4,26
2927,"Emre","Eren","male","turkish",22,367,9,10
307,"Emre","Eren","male","turkish",22,354,6,6
3131,"Emre","Eren","male","turkish",22,351,3,9
377,"Emre","Eren","male","turkish",22,473,5,11
465,"Emre","Eren","male","turkish",22,405,5,12
528,"Emre","Eren","male","turkish",22,264,10,4
571,"Emre","Eren","male","turkish",22,392,3,10
6,"Emre","Eren","male","turkish",22,288,5,15
762,"Emre","Eren","male","turkish",22,340,4,18
778,"Emre","Eren","male","turkish",22,310,3,14
930,"Emre","Eren","male","turkish",22,352,1,0
1416,"Fabian","Kern","male","german",8,309,5,8
1485,"Fabian","Kern","male","german",8,294,8,9
1665,"Fabian","Kern","male","german",8,353,3,5
1737,"Fabian","Kern","male","german",8,395,7,9
176,"Fabian","Kern","male","german",8,272,5,12
1871,"Fabian","Kern","male","german",8,287,2,11
1885,"Fabian","Kern","male","german",8,278,5,13
201,"Fabian","Kern","male","german",8,365,9,17
2100,"Fabian","Kern","male","german",8,355,6,14
2147,"Fabian","Kern","male","german",8,362,10,9
2168,"Fabian","Kern","male","german",8,349,4,15
2173,"Fabian","Kern","male","german",8,328,5,10
221,"Fabian","Kern","male","german",8,398,6,15
2566,"Fabian","Kern","male","german",8,266,0,9
2589,"Fabian","Kern","male","german",8,314,3,13
2660,"Fabian","Kern","male","german",8,298,1,24
2793,"Fabian","Kern","male","german",8,293,3,9
2795,"Fabian","Kern","male","german",8,1,0,0
2860,"Fabian","Kern","male","german",8,353,2,24
2927,"Fabian","Kern","male","german",8,400,3,16
307,"Fabian","Kern","male","german",8,388,5,12
3131,"Fabian","Kern","male","german",8,367,7,12
377,"Fabian","Kern","male","german",8,324,5,11
465,"Fabian","Kern","male","german",8,313,4,8
528,"Fabian","Kern","male","german",8,427,3,9
571,"Fabian","Kern","male","german",8,346,4,10
6,"Fabian","Kern","male","german",8,270,8,10
762,"Fabian","Kern","male","german",8,318,4,18
778,"Fabian","Kern","male","german",8,314,5,12
930,"Fabian","Kern","male","german",8,422,6,8
1416,"Fikret","Akman","male","turkish",28,336,3,9
1485,"Fikret","Akman","male","turkish",28,379,10,17
1665,"Fikret","Akman","male","turkish",28,428,4,12
1737,"Fikret","Akman","male","turkish",28,328,3,19
176,"Fikret","Akman","male","turkish",28,302,1,6
1871,"Fikret","Akman","male","turkish",28,424,6,20
1885,"Fikret","Akman","male","turkish",28,347,5,9
201,"Fikret","Akman","male","turkish",28,389,6,19
2100,"Fikret","Akman","male","turkish",28,327,3,7
2147,"Fikret","Akman","male","turkish",28,358,5,13
2168,"Fikret","Akman","male","turkish",28,318,8,15
2173,"Fikret","Akman","male","turkish",28,317,5,12
221,"Fikret","Akman","male","turkish",28,355,8,7
2566,"Fikret","Akman","male","turkish",28,341,3,7
2589,"Fikret","Akman","male","turkish",28,336,2,14
2660,"Fikret","Akman","male","turkish",28,327,2,23
2793,"Fikret","Akman","male","turkish",28,357,6,9
2795,"Fikret","Akman","male","turkish",28,356,6,21
2860,"Fikret","Akman","male","turkish",28,414,3,19
2927,"Fikret","Akman","male","turkish",28,356,6,15
307,"Fikret","Akman","male","turkish",28,375,12,6
3131,"Fikret","Akman","male","turkish",28,357,5,11
377,"Fikret","Akman","male","turkish",28,1,0,0
465,"Fikret","Akman","male","turkish",28,354,4,8
528,"Fikret","Akman","male","turkish",28,399,5,12
571,"Fikret","Akman","male","turkish",28,393,7,12
6,"Fikret","Akman","male","turkish",28,277,3,8
762,"Fikret","Akman","male","turkish",28,415,4,26
778,"Fikret","Akman","male","turkish",28,1,0,0
930,"Fikret","Akman","male","turkish",28,418,5,10
1416,"Gül","Sönmez","female","turkish",29,330,5,10
1485,"Gül","Sönmez","female","turkish",29,302,6,6
1665,"Gül","Sönmez","female","turkish",29,438,13,15
1737,"Gül","Sönmez","female","turkish",29,356,5,21
176,"Gül","Sönmez","female","turkish",29,465,5,12
1871,"Gül","Sönmez","female","turkish",29,391,3,17
1885,"Gül","Sönmez","female","turkish",29,1,0,0
201,"Gül","Sönmez","female","turkish",29,395,4,18
2100,"Gül","Sönmez","female","turkish",29,417,4,11
2147,"Gül","Sönmez","female","turkish",29,428,7,12
2168,"Gül","Sönmez","female","turkish",29,309,3,14
2173,"Gül","Sönmez","female","turkish",29,357,7,12
221,"Gül","Sönmez","female","turkish",29,356,7,12
2566,"Gül","Sönmez","female","turkish",29,345,9,10
2589,"Gül","Sönmez","female","turkish",29,188,1,8
2660,"Gül","Sönmez","female","turkish",29,279,5,16
2793,"Gül","Sönmez","female","turkish",29,376,3,9
2795,"Gül","Sönmez","female","turkish",29,292,9,8
2860,"Gül","Sönmez","female","turkish",29,408,4,25
2927,"Gül","Sönmez","female","turkish",29,334,6,9
307,"Gül","Sönmez","female","turkish",29,336,8,13
3131,"Gül","Sönmez","female","turkish",29,347,4,4
377,"Gül","Sönmez","female","turkish",29,429,3,16
465,"Gül","Sönmez","female","turkish",29,479,8,9
528,"Gül","Sönmez","female","turkish",29,352,5,11
571,"Gül","Sönmez","female","turkish",29,288,3,6
6,"Gül","Sönmez","female","turkish",29,248,5,10
762,"Gül","Sönmez","female","turkish",29,464,7,20
778,"Gül","Sönmez","female","turkish",29,283,8,12
930,"Gül","Sönmez","female","turkish",29,315,3,9
1416,"Hatice","Şeker","female","turkish",39,363,6,14
1485,"Hatice","Şeker","female","turkish",39,326,6,11
1665,"Hatice","Şeker","female","turkish",39,398,4,10
1737,"Hatice","Şeker","female","turkish",39,326,9,12
176,"Hatice","Şeker","female","turkish",39,366,3,13
1871,"Hatice","Şeker","female","turkish",39,1,0,0
1885,"Hatice","Şeker","female","turkish",39,392,6,17
201,"Hatice","Şeker","female","turkish",39,506,7,30
2100,"Hatice","Şeker","female","turkish",39,393,4,12
2147,"Hatice","Şeker","female","turkish",39,319,8,9
2168,"Hatice","Şeker","female","turkish",39,406,4,22
2173,"Hatice","Şeker","female","turkish",39,316,6,13
221,"Hatice","Şeker","female","turkish",39,306,6,12
2566,"Hatice","Şeker","female","turkish",39,295,2,11
2589,"Hatice","Şeker","female","turkish",39,332,3,13
2660,"Hatice","Şeker","female","turkish",39,314,6,23
2793,"Hatice","Şeker","female","turkish",39,303,4,7
2795,"Hatice","Şeker","female","turkish",39,318,7,14
2860,"Hatice","Şeker","female","turkish",39,336,0,22
2927,"Hatice","Şeker","female","turkish",39,360,5,13
307,"Hatice","Şeker","female","turkish",39,348,8,11
3131,"Hatice","Şeker","female","turkish",39,353,5,10
377,"Hatice","Şeker","female","turkish",39,426,6,21
465,"Hatice","Şeker","female","turkish",39,390,5,18
528,"Hatice","Şeker","female","turkish",39,327,8,5
571,"Hatice","Şeker","female","turkish",39,303,8,7
6,"Hatice","Şeker","female","turkish",39,282,11,12
762,"Hatice","Şeker","female","turkish",39,329,6,10
778,"Hatice","Şeker","female","turkish",39,329,5,16
930,"Hatice","Şeker","female","turkish",39,389,5,6
1416,"Havva","Eren","female","turkish",21,334,4,13
1485,"Havva","Eren","female","turkish",21,294,7,16
1665,"Havva","Eren","female","turkish",21,638,8,15
1737,"Havva","Eren","female","turkish",21,344,5,14
176,"Havva","Eren","female","turkish",21,406,2,15
1871,"Havva","Eren","female","turkish",21,408,4,16
1885,"Havva","Eren","female","turkish",21,279,7,12
201,"Havva","Eren","female","turkish",21,426,12,27
2100,"Havva","Eren","female","turkish",21,1,0,0
2147,"Havva","Eren","female","turkish",21,286,8,8
2168,"Havva","Eren","female","turkish",21,338,5,16
2173,"Havva","Eren","female","turkish",21,266,7,11
221,"Havva","Eren","female","turkish",21,315,3,7
2566,"Havva","Eren","female","turkish",21,333,4,7
2589,"Havva","Eren","female","turkish",21,360,2,14
2660,"Havva","Eren","female","turkish",21,1,0,0
2793,"Havva","Eren","female","turkish",21,410,3,4
2795,"Havva","Eren","female","turkish",21,339,5,8
2860,"Havva","Eren","female","turkish",21,241,2,11
2927,"Havva","Eren","female","turkish",21,299,3,5
307,"Havva","Eren","female","turkish",21,294,6,7
3131,"Havva","Eren","female","turkish",21,397,2,9
377,"Havva","Eren","female","turkish",21,386,7,16
465,"Havva","Eren","female","turkish",21,380,8,17
528,"Havva","Eren","female","turkish",21,562,3,16
571,"Havva","Eren","female","turkish",21,348,7,7
6,"Havva","Eren","female","turkish",21,232,4,13
762,"Havva","Eren","female","turkish",21,279,6,17
778,"Havva","Eren","female","turkish",21,339,4,20
930,"Havva","Eren","female","turkish",21,455,7,9
1416,"Henrik","Kohl","male","german",20,352,1,10
1485,"Henrik","Kohl","male","german",20,445,6,13
1665,"Henrik","Kohl","male","german",20,452,10,18
1737,"Henrik","Kohl","male","german",20,383,6,14
176,"Henrik","Kohl","male","german",20,396,4,13
1871,"Henrik","Kohl","male","german",20,488,5,18
1885,"Henrik","Kohl","male","german",20,337,6,11
201,"Henrik","Kohl","male","german",20,431,7,24
2100,"Henrik","Kohl","male","german",20,413,8,13
2147,"Henrik","Kohl","male","german",20,338,2,19
2168,"Henrik","Kohl","male","german",20,412,4,22
2173,"Henrik","Kohl","male","german",20,333,3,16
221,"Henrik","Kohl","male","german",20,242,5,3
2566,"Henrik","Kohl","male","german",20,287,0,5
2589,"Henrik","Kohl","male","german",20,369,3,11
2660,"Henrik","Kohl","male","german",20,381,5,26
2793,"Henrik","Kohl","male","german",20,409,4,9
2795,"Henrik","Kohl","male","german",20,385,4,14
2860,"Henrik","Kohl","male","german",20,325,2,18
2927,"Henrik","Kohl","male","german",20,308,1,11
307,"Henrik","Kohl","male","german",20,305,9,8
3131,"Henrik","Kohl","male","german",20,362,4,8
377,"Henrik","Kohl","male","german",20,476,6,20
465,"Henrik","Kohl","male","german",20,493,11,12
528,"Henrik","Kohl","male","german",20,452,10,7
571,"Henrik","Kohl","male","german",20,391,6,8
6,"Henrik","Kohl","male","german",20,279,7,14
762,"Henrik","Kohl","male","german",20,267,6,11
778,"Henrik","Kohl","male","german",20,378,5,12
930,"Henrik","Kohl","male","german",20,422,7,7
1416,"Hilal","Akay","female","turkish",37,300,1,8
1485,"Hilal","Akay","female","turkish",37,379,6,13
1665,"Hilal","Akay","female","turkish",37,315,7,7
1737,"Hilal","Akay","female","turkish",37,281,9,12
176,"Hilal","Akay","female","turkish",37,392,4,14
1871,"Hilal","Akay","female","turkish",37,348,3,19
1885,"Hilal","Akay","female","turkish",37,454,3,17
201,"Hilal","Akay","female","turkish",37,357,7,22
2100,"Hilal","Akay","female","turkish",37,375,3,9
2147,"Hilal","Akay","female","turkish",37,350,6,12
2168,"Hilal","Akay","female","turkish",37,291,7,14
2173,"Hilal","Akay","female","turkish",37,335,9,14
221,"Hilal","Akay","female","turkish",37,321,7,7
2566,"Hilal","Akay","female","turkish",37,298,1,13
2589,"Hilal","Akay","female","turkish",37,361,1,15
2660,"Hilal","Akay","female","turkish",37,389,2,26
2793,"Hilal","Akay","female","turkish",37,346,3,9
2795,"Hilal","Akay","female","turkish",37,378,7,18
2860,"Hilal","Akay","female","turkish",37,394,2,24
2927,"Hilal","Akay","female","turkish",37,337,4,4
307,"Hilal","Akay","female","turkish",37,298,8,5
3131,"Hilal","Akay","female","turkish",37,435,4,13
377,"Hilal","Akay","female","turkish",37,357,5,14
465,"Hilal","Akay","female","turkish",37,302,1,13
528,"Hilal","Akay","female","turkish",37,433,6,11
571,"Hilal","Akay","female","turkish",37,443,5,10
6,"Hilal","Akay","female","turkish",37,242,7,14
762,"Hilal","Akay","female","turkish",37,398,2,22
778,"Hilal","Akay","female","turkish",37,349,3,17
930,"Hilal","Akay","female","turkish",37,451,5,5
1416,"Jennifer","Neubauer","female","german",9,414,7,16
1485,"Jennifer","Neubauer","female","german",9,349,5,19
1665,"Jennifer","Neubauer","female","german",9,1,0,0
1737,"Jennifer","Neubauer","female","german",9,314,5,9
176,"Jennifer","Neubauer","female","german",9,344,3,8
1871,"Jennifer","Neubauer","female","german",9,390,6,18
1885,"Jennifer","Neubauer","female","german",9,321,6,8
201,"Jennifer","Neubauer","female","german",9,318,5,15
2100,"Jennifer","Neubauer","female","german",9,364,6,14
2147,"Jennifer","Neubauer","female","german",9,313,6,14
2168,"Jennifer","Neubauer","female","german",9,329,5,13
2173,"Jennifer","Neubauer","female","german",9,1,0,0
221,"Jennifer","Neubauer","female","german",9,322,5,9
2566,"Jennifer","Neubauer","female","german",9,334,1,13
2589,"Jennifer","Neubauer","female","german",9,367,1,16
2660,"Jennifer","Neubauer","female","german",9,329,2,25
2793,"Jennifer","Neubauer","female","german",9,390,7,5
2795,"Jennifer","Neubauer","female","german",9,273,5,7
