"profile_id","first_name","last_name","gender","ethnicity","name_ID","tokens","agentic_count","communal_count"
2793,"Ahmet","Akay","male","turkish",38,191,0,6
2795,"Ahmet","Akay","male","turkish",38,203,2,8
2860,"Ahmet","Akay","male","turkish",38,233,2,18
2927,"Ahmet","Akay","male","turkish",38,217,3,5
307,"Ahmet","Akay","male","turkish",38,172,4,3
3131,"Ahmet","Akay","male","turkish",38,191,2,7
377,"Ahmet","Akay","male","turkish",38,179,6,9
465,"Ahmet","Akay","male","turkish",38,175,4,14
528,"Ahmet","Akay","male","turkish",38,232,5,6
571,"Ahmet","Akay","male","turkish",38,163,4,7
6,"Ahmet","Akay","male","turkish",38,175,4,11
762,"Ahmet","Akay","male","turkish",38,178,5,9
778,"Ahmet","Akay","male","turkish",38,168,5,9
930,"Ahmet","Akay","male","turkish",38,228,3,4
1416,"Angelika","Kohl","female","german",19,180,1,5
1485,"Angelika","Kohl","female","german",19,152,4,6
1665,"Angelika","Kohl","female","german",19,205,6,8
1737,"Angelika","Kohl","female","german",19,172,5,6
176,"Angelika","Kohl","female","german",19,225,3,7
1871,"Angelika","Kohl","female","german",19,187,1,8
1885,"Angelika","Kohl","female","german",19,164,5,13
201,"Angelika","Kohl","female","german",19,173,5,11
2100,"Angelika","Kohl","female","german",19,187,3,7
2147,"Angelika","Kohl","female","german",19,186,2,8
2168,"Angelika","Kohl","female","german",19,159,3,8
2173,"Angelika","Kohl","female","german",19,224,2,5
221,"Angelika","Kohl","female","german",19,225,4,5
2566,"Angelika","Kohl","female","german",19,172,2,5
2589,"Angelika","Kohl","female","german",19,210,3,7
2660,"Angelika","Kohl","female","german",19,171,3,16
2793,"Angelika","Kohl","female","german",19,182,1,5
2795,"Angelika","Kohl","female","german",19,191,3,7
2860,"Angelika","Kohl","female","german",19,207,2,11
2927,"Angelika","Kohl","female","german",19,184,2,4
307,"Angelika","Kohl","female","german",19,203,6,5
3131,"Angelika","Kohl","female","german",19,235,4,7
377,"Angelika","Kohl","female","german",19,214,6,12
465,"Angelika","Kohl","female","german",19,158,4,7
528,"Angelika","Kohl","female","german",19,173,5,5
571,"Angelika","Kohl","female","german",19,198,2,6
6,"Angelika","Kohl","female","german",19,157,3,9
762,"Angelika","Kohl","female","german",19,201,6,9
778,"Angelika","Kohl","female","german",19,199,6,8
930,"Angelika","Kohl","female","german",19,223,3,6
1416,"Britta","Kern","female","german",7,186,3,7
1485,"Britta","Kern","female","german",7,188,5,11
1665,"Britta","Kern","female","german",7,241,3,10
1737,"Britta","Kern","female","german",7,221,1,10
176,"Britta","Kern","female","german",7,204,2,11
1871,"Britta","Kern","female","german",7,187,2,15
1885,"Britta","Kern","female","german",7,171,7,15
201,"Britta","Kern","female","german",7,187,2,11
2100,"Britta","Kern","female","german",7,230,5,6
2147,"Britta","Kern","female","german",7,180,0,6
2168,"Britta","Kern","female","german",7,164,3,8
2173,"Britta","Kern","female","german",7,206,3,12
221,"Britta","Kern","female","german",7,246,7,7
2566,"Britta","Kern","female","german",7,188,5,7
2589,"Britta","Kern","female","german",7,184,1,6
2660,"Britta","Kern","female","german",7,176,2,16
2793,"Britta","Kern","female","german",7,173,2,4
2795,"Britta","Kern","female","german",7,215,6,8
2860,"Britta","Kern","female","german",7,186,1,12
2927,"Britta","Kern","female","german",7,162,2,5
307,"Britta","Kern","female","german",7,167,5,7
3131,"Britta","Kern","female","german",7,217,3,9
377,"Britta","Kern","female","german",7,222,3,10
465,"Britta","Kern","female","german",7,180,4,8
528,"Britta","Kern","female","german",7,178,6,3
571,"Britta","Kern","female","german",7,187,2,7
6,"Britta","Kern","female","german",7,135,4,8
762,"Britta","Kern","female","german",7,173,3,9
778,"Britta","Kern","female","german",7,139,4,8
930,"Britta","Kern","female","german",7,210,4,5
1416,"Cansu","Turan","female","turkish",25,167,2,9
1485,"Cansu","Turan","female","turkish",25,183,8,5
1665,"Cansu","Turan","female","turkish",25,188,6,5
1737,"Cansu","Turan","female","turkish",25,168,1,8
176,"Cansu","Turan","female","turkish",25,221,4,10
1871,"Cansu","Turan","female","turkish",25,200,2,17
1885,"Cansu","Turan","female","turkish",25,173,8,15
201,"Cansu","Turan","female","turkish",25,198,3,14
2100,"Cansu","Turan","female","turkish",25,216,1,6
2147,"Cansu","Turan","female","turkish",25,202,3,8
2168,"Cansu","Turan","female","turkish",25,170,2,7
2173,"Cansu","Turan","female","turkish",25,184,5,7
221,"Cansu","Turan","female","turkish",25,203,3,7
2566,"Cansu","Turan","female","turkish",25,156,3,6
2589,"Cansu","Turan","female","turkish",25,186,1,9
2660,"Cansu","Turan","female","turkish",25,220,3,21
2793,"Cansu","Turan","female","turkish",25,232,3,5
2795,"Cansu","Turan","female","turkish",25,162,1,6
2860,"Cansu","Turan","female","turkish",25,189,1,19
2927,"Cansu","Turan","female","turkish",25,258,1,8
307,"Cansu","Turan","female","turkish",25,167,3,2
3131,"Cansu","Turan","female","turkish",25,185,2,10
377,"Cansu","Turan","female","turkish",25,203,4,8
465,"Cansu","Turan","female","turkish",25,171,3,7
528,"Cansu","Turan","female","turkish",25,202,5,5
571,"Cansu","Turan","female","turkish",25,191,2,4
6,"Cansu","Turan","female","turkish",25,175,5,11
762,"Cansu","Turan","female","turkish",25,179,2,9
778,"Cansu","Turan","female","turkish",25,167,4,7
930,"Cansu","Turan","female","turkish",25,193,2,6
1416,"Carina","Lindner","female","german",5,184,3,7
1485,"Carina","Lindner","female","german",5,178,6,13
1665,"Carina","Lindner","female","german",5,225,3,14
1737,"Carina","Lindner","female","german",5,211,3,11
176,"Carina","Lindner","female","german",5,219,4,8
1871,"Carina","Lindner","female","german",5,189,4,5
1885,"Carina","Lindner","female","german",5,151,2,10
201,"Carina","Lindner","","",5,NA,NA,NA
2100,"Carina","Lindner","female","german",5,201,4,8
2147,"Carina","Lindner","female","german",5,191,8,7
2168,"Carina","Lindner","female","german",5,187,5,9
2173,"Carina","Lindner","female","german",5,232,5,10
221,"Carina","Lindner","female","german",5,199,3,9
2566,"Carina","Lindner","female","german",5,197,2,6
2589,"Carina","Lindner","female","german",5,216,1,13
2660,"Carina","Lindner","female","german",5,202,4,23
2793,"Carina","Lindner","female","german",5,176,4,4
2795,"Carina","Lindner","female","german",5,224,1,13
2860,"Carina","Lindner","female","german",5,208,2,15
2927,"Carina","Lindner","female","german",5,217,3,9
307,"Carina","Lindner","female","german",5,181,6,7
3131,"Carina","Lindner","female","german",5,167,3,6
377,"Carina","Lindner","female","german",5,196,3,11
465,"Carina","Lindner","female","german",5,190,2,7
528,"Carina","Lindner","female","german",5,251,7,6
571,"Carina","Lindner","female","german",5,191,3,7
6,"Carina","Lindner","female","german",5,153,5,13
762,"Carina","Lindner","female","german",5,170,3,10
778,"Carina","Lindner","female","german",5,199,4,14
930,"Carina","Lindner","female","german",5,219,6,4
1416,"Daniel","Kuhn","male","german",14,213,1,9
1485,"Daniel","Kuhn","male","german",14,193,3,13
1665,"Daniel","Kuhn","male","german",14,228,5,10
1737,"Daniel","Kuhn","male","german",14,187,4,9
176,"Daniel","Kuhn","male","german",14,209,2,7
1871,"Daniel","Kuhn","male","german",14,212,7,9
1885,"Daniel","Kuhn","male","german",14,192,5,12
201,"Daniel","Kuhn","male","german",14,171,3,12
2100,"Daniel","Kuhn","male","german",14,195,4,6
2147,"Daniel","Kuhn","male","german",14,217,2,13
2168,"Daniel","Kuhn","male","german",14,176,4,4
2173,"Daniel","Kuhn","male","german",14,204,3,8
221,"Daniel","Kuhn","male","german",14,193,7,6
2566,"Daniel","Kuhn","male","german",14,157,3,7
2589,"Daniel","Kuhn","male","german",14,184,1,9
2660,"Daniel","Kuhn","male","german",14,186,3,19
2793,"Daniel","Kuhn","male","german",14,211,4,5
2795,"Daniel","Kuhn","male","german",14,210,3,19
2860,"Daniel","Kuhn","male","german",14,199,4,15
2927,"Daniel","Kuhn","male","german",14,227,2,7
307,"Daniel","Kuhn","male","german",14,186,3,4
3131,"Daniel","Kuhn","male","german",14,79,2,2
377,"Daniel","Kuhn","male","german",14,193,5,9
465,"Daniel","Kuhn","male","german",14,171,4,6
528,"Daniel","Kuhn","male","german",14,225,5,6
571,"Daniel","Kuhn","male","german",14,199,3,8
6,"Daniel","Kuhn","male","german",14,151,2,11
762,"Daniel","Kuhn","male","german",14,174,1,10
778,"Daniel","Kuhn","male","german",14,151,3,8
930,"Daniel","Kuhn","male","german",14,260,4,6
1416,"Daniela","Kuhn","female","german",13,186,0,3
1485,"Daniela","Kuhn","female","german",13,175,5,8
1665,"Daniela","Kuhn","female","german",13,172,4,7
1737,"Daniela","Kuhn","female","german",13,178,2,14
176,"Daniela","Kuhn","female","german",13,247,2,10
1871,"Daniela","Kuhn","female","german",13,188,3,18
1885,"Daniela","Kuhn","female","german",13,192,6,18
201,"Daniela","Kuhn","female","german",13,191,3,11
2100,"Daniela","Kuhn","female","german",13,167,3,5
2147,"Daniela","Kuhn","female","german",13,201,3,7
2168,"Daniela","Kuhn","female","german",13,144,1,8
2173,"Daniela","Kuhn","female","german",13,201,3,9
221,"Daniela","Kuhn","female","german",13,192,6,8
2566,"Daniela","Kuhn","female","german",13,170,3,6
2589,"Daniela","Kuhn","female","german",13,216,3,8
2660,"Daniela","Kuhn","female","german",13,191,3,12
2793,"Daniela","Kuhn","female","german",13,184,2,4
2795,"Daniela","Kuhn","female","german",13,221,5,9
2860,"Daniela","Kuhn","female","german",13,188,1,13
2927,"Daniela","Kuhn","female","german",13,191,2,4
307,"Daniela","Kuhn","female","german",13,185,6,9
3131,"Daniela","Kuhn","female","german",13,174,3,1
377,"Daniela","Kuhn","female","german",13,214,3,10
465,"Daniela","Kuhn","female","german",13,216,1,9
528,"Daniela","Kuhn","female","german",13,227,3,5
571,"Daniela","Kuhn","female","german",13,189,2,5
6,"Daniela","Kuhn","female","german",13,158,5,10
762,"Daniela","Kuhn","female","german",13,190,2,7
778,"Daniela","Kuhn","female","german",13,149,6,7
930,"Daniela","Kuhn","female","german",13,237,4,7
1416,"Dilek","Karakaya","female","turkish",33,195,3,7
1485,"Dilek","Karakaya","female","turkish",33,190,5,4
1665,"Dilek","Karakaya","female","turkish",33,224,2,11
1737,"Dilek","Karakaya","female","turkish",33,188,7,9
176,"Dilek","Karakaya","female","turkish",33,218,2,9
1871,"Dilek","Karakaya","female","turkish",33,173,3,13
1885,"Dilek","Karakaya","female","turkish",33,177,6,11
201,"Dilek","Karakaya","female","turkish",33,167,3,10
2100,"Dilek","Karakaya","female","turkish",33,178,3,5
2147,"Dilek","Karakaya","female","turkish",33,178,1,6
2168,"Dilek","Karakaya","female","turkish",33,134,3,8
2173,"Dilek","Karakaya","female","turkish",33,162,1,5
221,"Dilek","Karakaya","female","turkish",33,204,4,8
2566,"Dilek","Karakaya","female","turkish",33,128,1,4
2589,"Dilek","Karakaya","female","turkish",33,205,2,12
2660,"Dilek","Karakaya","female","turkish",33,211,4,21
2793,"Dilek","Karakaya","female","turkish",33,205,1,7
2795,"Dilek","Karakaya","female","turkish",33,218,1,11
2860,"Dilek","Karakaya","female","turkish",33,184,2,10
2927,"Dilek","Karakaya","female","turkish",33,178,3,7
307,"Dilek","Karakaya","female","turkish",33,195,7,6
3131,"Dilek","Karakaya","female","turkish",33,161,1,6
377,"Dilek","Karakaya","female","turkish",33,210,4,8
465,"Dilek","Karakaya","female","turkish",33,175,4,9
528,"Dilek","Karakaya","female","turkish",33,226,4,4
571,"Dilek","Karakaya","female","turkish",33,189,4,7
6,"Dilek","Karakaya","female","turkish",33,158,5,7
762,"Dilek","Karakaya","female","turkish",33,181,1,10
778,"Dilek","Karakaya","female","turkish",33,178,3,7
930,"Dilek","Karakaya","female","turkish",33,209,5,4
1416,"Emre","Eren","male","turkish",22,194,2,8
1485,"Emre","Eren","male","turkish",22,158,5,7
1665,"Emre","Eren","male","turkish",22,225,6,8
1737,"Emre","Eren","male","turkish",22,179,5,7
176,"Emre","Eren","male","turkish",22,196,2,7
1871,"Emre","Eren","male","turkish",22,201,2,15
1885,"Emre","Eren","male","turkish",22,232,7,14
201,"Emre","Eren","male","turkish",22,207,3,11
2100,"Emre","Eren","male","turkish",22,184,2,6
2147,"Emre","Eren","male","turkish",22,200,2,4
2168,"Emre","Eren","male","turkish",22,205,4,12
2173,"Emre","Eren","male","turkish",22,179,2,5
221,"Emre","Eren","male","turkish",22,203,4,7
2566,"Emre","Eren","male","turkish",22,168,2,7
2589,"Emre","Eren","male","turkish",22,65,1,5
2660,"Emre","Eren","male","turkish",22,180,1,18
2793,"Emre","Eren","male","turkish",22,206,5,7
2795,"Emre","Eren","male","turkish",22,206,3,8
2860,"Emre","Eren","male","turkish",22,202,2,17
2927,"Emre","Eren","male","turkish",22,189,4,9
307,"Emre","Eren","male","turkish",22,184,5,8
3131,"Emre","Eren","male","turkish",22,188,2,9
377,"Emre","Eren","male","turkish",22,169,3,5
465,"Emre","Eren","male","turkish",22,214,4,11
528,"Emre","Eren","male","turkish",22,205,4,6
571,"Emre","Eren","male","turkish",22,168,3,5
6,"Emre","Eren","male","turkish",22,119,4,8
762,"Emre","Eren","male","turkish",22,188,0,14
778,"Emre","Eren","male","turkish",22,158,4,4
930,"Emre","Eren","male","turkish",22,221,3,6
1416,"Fabian","Kern","male","german",8,168,2,6
1485,"Fabian","Kern","male","german",8,182,4,9
1665,"Fabian","Kern","male","german",8,223,5,9
1737,"Fabian","Kern","male","german",8,151,2,6
176,"Fabian","Kern","male","german",8,204,2,5
1871,"Fabian","Kern","male","german",8,201,6,11
1885,"Fabian","Kern","male","german",8,178,5,10
201,"Fabian","Kern","male","german",8,145,3,12
2100,"Fabian","Kern","male","german",8,180,3,7
2147,"Fabian","Kern","male","german",8,207,7,8
2168,"Fabian","Kern","male","german",8,150,1,7
2173,"Fabian","Kern","male","german",8,171,5,5
221,"Fabian","Kern","male","german",8,207,6,6
2566,"Fabian","Kern","male","german",8,170,3,3
2589,"Fabian","Kern","male","german",8,219,3,6
2660,"Fabian","Kern","male","german",8,190,2,10
2793,"Fabian","Kern","male","german",8,200,1,4
2795,"Fabian","Kern","male","german",8,193,2,11
2860,"Fabian","Kern","male","german",8,194,2,11
2927,"Fabian","Kern","male","german",8,199,2,6
307,"Fabian","Kern","male","german",8,202,5,10
3131,"Fabian","Kern","male","german",8,229,2,8
377,"Fabian","Kern","male","german",8,222,2,11
465,"Fabian","Kern","male","german",8,167,4,11
528,"Fabian","Kern","male","german",8,217,3,8
571,"Fabian","Kern","male","german",8,192,3,5
6,"Fabian","Kern","male","german",8,136,5,8
762,"Fabian","Kern","male","german",8,170,4,9
778,"Fabian","Kern","male","german",8,172,4,4
930,"Fabian","Kern","male","german",8,219,1,8
1416,"Fikret","Akman","male","turkish",28,177,1,9
1485,"Fikret","Akman","male","turkish",28,163,5,12
1665,"Fikret","Akman","male","turkish",28,225,3,12
1737,"Fikret","Akman","male","turkish",28,181,7,6
176,"Fikret","Akman","male","turkish",28,200,2,3
1871,"Fikret","Akman","male","turkish",28,231,3,14
1885,"Fikret","Akman","male","turkish",28,186,4,18
201,"Fikret","Akman","male","turkish",28,191,1,12
2100,"Fikret","Akman","male","turkish",28,180,3,5
2147,"Fikret","Akman","male","turkish",28,219,4,4
2168,"Fikret","Akman","male","turkish",28,174,2,4
2173,"Fikret","Akman","male","turkish",28,180,2,7
221,"Fikret","Akman","male","turkish",28,162,3,5
2566,"Fikret","Akman","male","turkish",28,186,1,5
2589,"Fikret","Akman","male","turkish",28,211,2,7
2660,"Fikret","Akman","male","turkish",28,194,2,19
2793,"Fikret","Akman","male","turkish",28,180,2,2
2795,"Fikret","Akman","male","turkish",28,219,1,9
2860,"Fikret","Akman","male","turkish",28,209,4,12
2927,"Fikret","Akman","male","turkish",28,258,3,7
307,"Fikret","Akman","male","turkish",28,164,3,1
3131,"Fikret","Akman","male","turkish",28,218,1,6
377,"Fikret","Akman","male","turkish",28,221,4,15
465,"Fikret","Akman","male","turkish",28,187,5,5
528,"Fikret","Akman","male","turkish",28,235,3,6
571,"Fikret","Akman","male","turkish",28,156,3,2
6,"Fikret","Akman","male","turkish",28,171,4,11
762,"Fikret","Akman","male","turkish",28,177,1,10
778,"Fikret","Akman","male","turkish",28,189,4,10
930,"Fikret","Akman","male","turkish",28,202,2,6
1416,"Gül","Sönmez","female","turkish",29,167,1,7
1485,"Gül","Sönmez","female","turkish",29,172,2,8
1665,"Gül","Sönmez","female","turkish",29,217,4,9
1737,"Gül","Sönmez","female","turkish",29,193,3,9
176,"Gül","Sönmez","female","turkish",29,212,2,8
1871,"Gül","Sönmez","female","turkish",29,192,2,9
1885,"Gül","Sönmez","female","turkish",29,179,4,14
201,"Gül","Sönmez","female","turkish",29,190,3,18
2100,"Gül","Sönmez","female","turkish",29,194,4,7
2147,"Gül","Sönmez","","",29,NA,NA,NA
2168,"Gül","Sönmez","female","turkish",29,157,4,8
2173,"Gül","Sönmez","female","turkish",29,195,1,6
221,"Gül","Sönmez","female","turkish",29,197,5,6
2566,"Gül","Sönmez","female","turkish",29,173,2,7
2589,"Gül","Sönmez","female","turkish",29,193,1,7
2660,"Gül","Sönmez","female","turkish",29,213,3,16
2793,"Gül","Sönmez","female","turkish",29,212,4,2
2795,"Gül","Sönmez","female","turkish",29,204,1,15
2860,"Gül","Sönmez","female","turkish",29,145,2,11
2927,"Gül","Sönmez","female","turkish",29,172,1,5
307,"Gül","Sönmez","female","turkish",29,160,6,6
3131,"Gül","Sönmez","female","turkish",29,202,1,4
377,"Gül","Sönmez","female","turkish",29,184,5,9
465,"Gül","Sönmez","female","turkish",29,173,3,11
528,"Gül","Sönmez","female","turkish",29,222,5,5
571,"Gül","Sönmez","female","turkish",29,183,2,8
6,"Gül","Sönmez","female","turkish",29,135,2,4
762,"Gül","Sönmez","female","turkish",29,166,2,6
778,"Gül","Sönmez","female","turkish",29,181,4,6
930,"Gül","Sönmez","female","turkish",29,171,3,6
1416,"Hatice","Şeker","female","turkish",39,169,1,6
1485,"Hatice","Şeker","female","turkish",39,153,6,7
1665,"Hatice","Şeker","female","turkish",39,267,8,8
1737,"Hatice","Şeker","female","turkish",39,184,4,10
176,"Hatice","Şeker","female","turkish",39,197,2,9
1871,"Hatice","Şeker","female","turkish",39,190,2,13
1885,"Hatice","Şeker","female","turkish",39,198,5,11
201,"Hatice","Şeker","female","turkish",39,233,5,20
2100,"Hatice","Şeker","female","turkish",39,160,1,7
2147,"Hatice","Şeker","female","turkish",39,218,4,8
2168,"Hatice","Şeker","female","turkish",39,182,2,9
2173,"Hatice","Şeker","female","turkish",39,165,4,8
221,"Hatice","Şeker","female","turkish",39,187,5,9
2566,"Hatice","Şeker","female","turkish",39,172,3,6
2589,"Hatice","Şeker","female","turkish",39,223,1,10
2660,"Hatice","Şeker","female","turkish",39,187,2,21
2793,"Hatice","Şeker","female","turkish",39,191,4,4
2795,"Hatice","Şeker","female","turkish",39,235,1,9
2860,"Hatice","Şeker","female","turkish",39,158,1,13
2927,"Hatice","Şeker","female","turkish",39,171,1,5
307,"Hatice","Şeker","female","turkish",39,169,5,3
3131,"Hatice","Şeker","female","turkish",39,182,1,4
377,"Hatice","Şeker","female","turkish",39,189,2,12
465,"Hatice","Şeker","female","turkish",39,188,2,10
528,"Hatice","Şeker","female","turkish",39,219,5,6
571,"Hatice","Şeker","female","turkish",39,175,3,4
6,"Hatice","Şeker","female","turkish",39,123,2,5
762,"Hatice","Şeker","female","turkish",39,176,2,7
778,"Hatice","Şeker","female","turkish",39,144,4,6
930,"Hatice","Şeker","female","turkish",39,225,1,5
1416,"Havva","Eren","female","turkish",21,162,1,9
1485,"Havva","Eren","female","turkish",21,205,5,10
1665,"Havva","Eren","female","turkish",21,265,10,12
1737,"Havva","Eren","female","turkish",21,181,5,8
176,"Havva","Eren","female","turkish",21,193,4,7
1871,"Havva","Eren","female","turkish",21,183,5,10
1885,"Havva","Eren","female","turkish",21,164,5,11
201,"Havva","Eren","female","turkish",21,213,3,15
2100,"Havva","Eren","female","turkish",21,188,3,6
2147,"Havva","Eren","female","turkish",21,191,1,7
2168,"Havva","Eren","female","turkish",21,189,2,8
2173,"Havva","Eren","female","turkish",21,206,4,9
221,"Havva","Eren","female","turkish",21,173,8,5
2566,"Havva","Eren","female","turkish",21,174,3,9
2589,"Havva","Eren","female","turkish",21,202,4,9
2660,"Havva","Eren","female","turkish",21,177,1,16
2793,"Havva","Eren","female","turkish",21,201,2,5
2795,"Havva","Eren","female","turkish",21,180,4,7
2860,"Havva","Eren","female","turkish",21,219,2,16
2927,"Havva","Eren","female","turkish",21,211,2,5
307,"Havva","Eren","female","turkish",21,164,3,7
3131,"Havva","Eren","female","turkish",21,195,1,8
377,"Havva","Eren","female","turkish",21,210,5,10
465,"Havva","Eren","female","turkish",21,189,4,8
528,"Havva","Eren","female","turkish",21,187,3,5
571,"Havva","Eren","female","turkish",21,200,3,6
6,"Havva","Eren","female","turkish",21,145,5,8
762,"Havva","Eren","female","turkish",21,185,2,10
778,"Havva","Eren","female","turkish",21,223,5,11
930,"Havva","Eren","female","turkish",21,226,3,7
1416,"Henrik","Kohl","male","german",20,165,1,6
1485,"Henrik","Kohl","male","german",20,174,4,12
1665,"Henrik","Kohl","male","german",20,242,5,7
1737,"Henrik","Kohl","male","german",20,202,5,10
176,"Henrik","Kohl","male","german",20,212,5,10
1871,"Henrik","Kohl","male","german",20,172,0,11
1885,"Henrik","Kohl","male","german",20,199,3,13
201,"Henrik","Kohl","male","german",20,177,4,11
2100,"Henrik","Kohl","male","german",20,176,3,7
2147,"Henrik","Kohl","male","german",20,182,0,5
2168,"Henrik","Kohl","male","german",20,164,2,10
2173,"Henrik","Kohl","male","german",20,189,3,7
221,"Henrik","Kohl","male","german",20,209,4,8
2566,"Henrik","Kohl","male","german",20,166,2,7
2589,"Henrik","Kohl","male","german",20,214,2,8
2660,"Henrik","Kohl","male","german",20,220,4,20
2793,"Henrik","Kohl","male","german",20,207,3,6
2795,"Henrik","Kohl","male","german",20,231,0,10
2860,"Henrik","Kohl","male","german",20,175,4,13
2927,"Henrik","Kohl","male","german",20,194,3,5
307,"Henrik","Kohl","male","german",20,199,3,4
3131,"Henrik","Kohl","male","german",20,193,2,6
377,"Henrik","Kohl","male","german",20,238,5,12
465,"Henrik","Kohl","male","german",20,153,3,7
528,"Henrik","Kohl","male","german",20,184,2,4
571,"Henrik","Kohl","male","german",20,190,3,5
6,"Henrik","Kohl","male","german",20,154,5,8
762,"Henrik","Kohl","male","german",20,182,1,13
778,"Henrik","Kohl","male","german",20,182,6,7
930,"Henrik","Kohl","male","german",20,249,4,5
1416,"Hilal","Akay","female","turkish",37,199,1,6
1485,"Hilal","Akay","female","turkish",37,212,3,6
1665,"Hilal","Akay","female","turkish",37,215,6,8
1737,"Hilal","Akay","female","turkish",37,175,3,5
176,"Hilal","Akay","female","turkish",37,210,4,7
1871,"Hilal","Akay","female","turkish",37,192,5,11
1885,"Hilal","Akay","female","turkish",37,227,4,17
201,"Hilal","Akay","female","turkish",37,172,3,12
2100,"Hilal","Akay","female","turkish",37,195,3,5
2147,"Hilal","Akay","female","turkish",37,184,2,9
2168,"Hilal","Akay","female","turkish",37,168,3,6
2173,"Hilal","Akay","female","turkish",37,219,2,7
221,"Hilal","Akay","female","turkish",37,198,5,8
2566,"Hilal","Akay","female","turkish",37,132,3,7
2589,"Hilal","Akay","female","turkish",37,182,2,7
2660,"Hilal","Akay","female","turkish",37,180,1,21
2793,"Hilal","Akay","female","turkish",37,200,3,5
2795,"Hilal","Akay","female","turkish",37,226,7,12
2860,"Hilal","Akay","female","turkish",37,218,2,22
2927,"Hilal","Akay","female","turkish",37,174,0,4
307,"Hilal","Akay","female","turkish",37,171,6,4
3131,"Hilal","Akay","female","turkish",37,211,2,4
377,"Hilal","Akay","female","turkish",37,213,2,11
465,"Hilal","Akay","female","turkish",37,176,5,10
528,"Hilal","Akay","female","turkish",37,211,3,5
571,"Hilal","Akay","female","turkish",37,241,4,7
6,"Hilal","Akay","female","turkish",37,154,2,9
762,"Hilal","Akay","female","turkish",37,210,3,14
778,"Hilal","Akay","female","turkish",37,193,5,15
930,"Hilal","Akay","female","turkish",37,201,4,5
1416,"Jennifer","Neubauer","female","german",9,180,0,7
1485,"Jennifer","Neubauer","female","german",9,186,2,11
1665,"Jennifer","Neubauer","female","german",9,198,4,13
1737,"Jennifer","Neubauer","female","german",9,189,6,7
176,"Jennifer","Neubauer","female","german",9,180,1,9
1871,"Jennifer","Neubauer","female","german",9,205,6,14
1885,"Jennifer","Neubauer","female","german",9,197,6,11
201,"Jennifer","Neubauer","female","german",9,203,3,12
2100,"Jennifer","Neubauer","female","german",9,209,4,9
2147,"Jennifer","Neubauer","female","german",9,202,3,7
2168,"Jennifer","Neubauer","female","german",9,177,1,7
2173,"Jennifer","Neubauer","female","german",9,185,3,11
221,"Jennifer","Neubauer","female","german",9,231,7,8
2566,"Jennifer","Neubauer","female","german",9,170,3,5
2589,"Jennifer","Neubauer","female","german",9,200,0,8
2660,"Jennifer","Neubauer","female","german",9,191,1,21
2793,"Jennifer","Neubauer","female","german",9,215,1,2
2795,"Jennifer","Neubauer","female","german",9,204,6,11
