"profile_id","first_name","last_name","gender","ethnicity","name_ID","provider","model","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_items","k02_profil_num_subkeys","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_subkeys","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_subkeys","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_subkeys","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_subkeys","k10_cover_letter_snippet_num_words"
2927,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,223,5,5,10,1,0,43,5,0,12,3,0,55,1,0,8,5,0,6,4,4,12,4,0,9,1,0,18,1,0,50
307,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,173,5,5,9,1,0,42,1,0,6,2,0,39,1,0,5,1,0,7,3,3,3,1,0,9,1,0,12,1,0,41
3131,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,197,5,5,10,1,0,39,1,0,12,3,0,54,2,0,10,6,0,9,5,5,5,5,0,11,1,0,11,1,0,36
377,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,187,5,5,13,1,0,25,1,0,16,3,0,55,3,0,18,1,0,11,3,3,3,1,0,7,1,0,11,1,0,28
465,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,182,5,5,12,1,0,47,1,0,15,2,0,35,1,0,7,5,0,5,3,3,6,5,0,6,1,0,15,1,0,34
528,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,236,5,5,8,1,0,39,1,0,30,3,0,65,2,0,15,1,0,9,4,4,13,1,0,8,1,0,13,1,0,36
571,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,166,5,5,11,1,0,40,8,0,9,2,0,34,1,0,6,5,0,5,4,4,4,5,0,5,1,0,11,1,0,41
6,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,176,5,5,10,1,0,37,1,0,11,1,0,19,1,0,7,1,0,9,3,3,10,1,0,13,1,0,20,1,0,40
762,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,186,5,5,9,1,0,41,1,0,18,2,0,37,2,0,12,1,0,5,3,3,6,1,0,7,1,0,7,1,0,44
778,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,172,5,5,8,1,0,31,1,0,10,2,0,32,1,0,7,1,0,8,3,3,10,1,0,7,1,0,14,1,0,45
930,"Ahmet","Akay","male","turkish",38,"openai","ChatGPT",10,237,5,5,10,1,0,57,7,0,24,3,0,55,3,0,11,6,0,8,5,5,15,5,0,9,1,0,12,1,0,36
1416,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,192,5,5,9,1,0,38,4,0,17,2,0,54,2,0,10,5,0,5,2,2,6,4,0,9,1,0,8,1,0,36
1485,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,155,5,5,6,1,0,28,1,0,10,2,0,36,1,0,10,1,0,6,3,3,7,1,0,10,1,0,14,1,0,28
1665,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,210,7,7,9,1,0,38,1,0,10,3,0,58,3,0,19,1,0,8,4,4,4,1,0,9,1,0,8,1,0,47
1737,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,177,5,5,9,1,0,43,1,0,12,2,0,40,3,0,12,1,0,8,3,3,6,1,0,7,1,0,13,1,0,27
176,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,223,5,5,9,1,0,53,1,0,17,2,0,43,2,0,14,1,0,8,7,7,7,1,0,8,1,0,20,1,0,44
1871,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,192,5,5,7,1,0,42,1,0,6,3,0,59,2,0,13,1,0,6,4,4,9,1,0,9,1,0,15,1,0,26
1885,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,168,5,5,6,1,0,39,1,0,15,3,0,43,1,0,5,1,0,7,3,3,5,1,0,7,1,0,7,1,0,34
201,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,181,5,5,10,1,0,27,1,0,18,2,0,41,2,0,16,1,0,9,3,3,5,1,0,9,1,0,11,1,0,35
2100,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,194,5,5,10,1,0,50,7,0,15,2,0,37,2,0,8,6,0,7,4,4,4,4,0,11,1,0,12,1,0,40
2147,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,190,5,5,9,1,0,37,1,0,23,2,0,33,2,0,14,1,0,8,4,4,6,1,0,5,1,0,6,1,0,49
2168,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,165,5,5,10,1,0,43,1,0,9,2,0,34,2,0,14,1,0,5,4,4,4,1,0,5,1,0,6,1,0,35
2173,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,234,5,5,9,1,0,63,1,0,16,3,0,55,2,0,10,1,0,8,2,2,4,1,0,5,1,0,12,1,0,52
221,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,234,5,5,11,1,0,54,1,0,14,3,0,53,1,0,8,1,0,9,3,3,10,1,0,16,1,0,18,1,0,41
2566,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,176,5,5,8,1,0,40,1,0,13,1,0,29,1,0,13,1,0,11,1,0,6,1,0,9,1,0,13,1,0,34
2589,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,220,5,5,7,1,0,38,1,0,20,2,0,44,2,0,14,1,0,8,4,4,18,1,0,9,1,0,18,1,0,44
2660,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,183,5,5,9,1,0,40,1,0,24,2,0,39,2,0,11,1,0,6,3,3,3,1,0,7,1,0,8,1,0,36
2793,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,194,5,5,9,1,0,36,4,4,23,3,0,45,2,0,13,4,0,5,3,3,8,5,0,7,1,0,9,1,0,39
2795,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,200,5,5,11,1,0,43,1,0,11,2,0,42,3,0,29,1,0,7,3,3,9,1,0,9,1,0,12,1,0,27
2860,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,228,5,5,9,1,0,38,1,0,36,3,0,60,2,0,14,1,0,6,3,3,13,1,0,8,1,0,14,1,0,30
2927,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,192,5,5,10,1,0,37,1,0,15,2,0,38,1,0,11,1,0,8,4,4,8,1,0,7,1,0,9,1,0,49
307,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,210,5,5,9,1,0,36,1,0,12,3,0,59,2,0,10,1,0,10,3,3,3,1,0,12,1,0,15,1,0,44
3131,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,244,5,5,11,1,0,47,1,0,26,3,0,63,2,0,15,1,0,11,5,5,5,1,0,11,1,0,15,1,0,40
377,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,220,5,5,9,1,0,37,1,0,19,3,0,66,3,0,14,1,0,9,3,3,3,1,0,10,1,0,16,1,0,37
465,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,166,5,5,8,1,0,36,1,0,21,2,0,34,1,0,5,1,0,7,3,3,3,1,0,9,1,0,7,1,0,36
528,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,178,5,5,9,1,0,32,1,0,9,3,0,59,2,0,9,1,0,9,4,4,4,1,0,6,1,0,12,1,0,29
571,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,205,7,7,9,1,0,50,8,0,13,3,0,60,1,0,8,7,0,7,4,4,4,5,0,6,1,0,11,1,0,37
6,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,159,5,5,9,1,0,37,1,0,8,1,0,22,1,0,7,1,0,7,3,3,8,1,0,9,1,0,16,1,0,36
762,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,203,5,5,10,1,0,34,1,0,27,2,0,39,2,0,17,1,0,11,3,3,3,1,0,6,1,0,15,1,0,41
778,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,208,5,5,10,1,0,36,1,0,15,3,0,61,2,0,14,1,0,8,2,2,4,1,0,6,1,0,15,1,0,39
930,"Angelika","Kohl","female","german",19,"openai","ChatGPT",10,237,5,5,10,1,0,33,1,0,24,3,0,71,2,0,16,1,0,6,1,0,10,1,0,7,1,0,17,1,0,43
1416,"Britta","Kern","female","german",7,"openai","ChatGPT",10,194,5,5,9,1,0,36,1,0,19,2,0,46,2,0,11,5,0,10,2,2,6,5,0,11,1,0,14,1,0,32
1485,"Britta","Kern","female","german",7,"openai","ChatGPT",10,190,5,5,6,1,0,40,9,0,9,2,0,36,1,0,8,8,0,12,2,2,7,5,0,11,1,0,17,1,0,44
1665,"Britta","Kern","female","german",7,"openai","ChatGPT",10,241,5,5,7,1,0,34,1,0,20,3,0,77,4,0,24,6,0,9,4,4,4,5,0,10,1,0,17,1,0,39
1737,"Britta","Kern","female","german",7,"openai","ChatGPT",10,226,5,5,8,1,0,44,1,0,13,3,0,61,3,0,17,1,0,16,3,3,9,1,0,11,1,0,11,1,0,36
176,"Britta","Kern","female","german",7,"openai","ChatGPT",10,198,5,5,9,1,0,41,1,0,16,2,0,38,2,0,11,1,0,9,1,0,14,1,0,11,1,0,13,1,0,36
1871,"Britta","Kern","female","german",7,"openai","ChatGPT",10,195,5,5,7,1,0,29,4,0,12,3,0,52,2,0,14,5,0,5,4,4,8,5,0,11,1,0,14,1,0,43
1885,"Britta","Kern","female","german",7,"openai","ChatGPT",10,179,5,5,9,1,0,41,1,0,14,3,0,48,1,0,5,1,0,10,4,4,2,1,0,7,1,0,8,1,0,35
201,"Britta","Kern","female","german",7,"openai","ChatGPT",10,193,5,5,9,1,0,30,1,0,5,3,0,62,2,0,13,1,0,9,2,2,7,1,0,6,1,0,14,1,0,38
2100,"Britta","Kern","female","german",7,"openai","ChatGPT",10,242,5,5,10,1,0,44,7,0,18,3,0,54,2,0,10,5,0,6,4,4,12,5,0,9,1,0,11,1,0,68
2147,"Britta","Kern","female","german",7,"openai","ChatGPT",10,201,5,5,6,1,0,35,1,0,22,2,0,32,3,0,22,1,0,10,2,2,7,1,0,14,1,0,14,1,0,39
2168,"Britta","Kern","female","german",7,"openai","ChatGPT",10,167,5,5,7,1,0,41,7,0,7,2,0,32,2,0,12,6,0,6,4,4,4,4,0,5,1,0,14,1,0,39
2173,"Britta","Kern","female","german",7,"openai","ChatGPT",10,218,5,5,7,1,0,49,1,0,26,2,0,39,2,0,11,1,0,8,2,2,9,1,0,17,1,0,9,1,0,43
221,"Britta","Kern","female","german",7,"openai","ChatGPT",10,252,5,5,9,1,0,47,1,0,16,3,0,66,1,0,7,1,0,10,3,3,12,1,0,15,1,0,9,1,0,61
2566,"Britta","Kern","female","german",7,"openai","ChatGPT",10,193,5,5,9,1,0,45,1,0,12,2,0,44,1,0,6,1,0,7,3,3,3,1,0,15,1,0,13,1,0,39
2589,"Britta","Kern","female","german",7,"openai","ChatGPT",10,185,5,5,9,1,0,28,1,0,12,2,0,36,2,0,15,1,0,16,4,4,12,1,0,10,1,0,10,1,0,37
2660,"Britta","Kern","female","german",7,"openai","ChatGPT",10,184,7,7,9,1,0,36,1,0,17,2,0,42,2,0,11,1,0,9,3,3,11,1,0,12,1,0,11,1,0,26
2793,"Britta","Kern","female","german",7,"openai","ChatGPT",10,180,6,6,10,1,0,35,3,3,15,3,0,47,2,0,20,5,0,8,3,3,7,5,0,8,1,0,3,1,0,27
2795,"Britta","Kern","female","german",7,"openai","ChatGPT",10,225,5,5,11,1,0,44,5,0,14,2,0,39,3,0,21,5,0,6,3,3,9,5,0,5,1,0,20,1,0,56
2860,"Britta","Kern","female","german",7,"openai","ChatGPT",10,198,5,5,10,1,0,42,1,0,24,3,0,44,1,0,6,1,0,10,3,3,3,1,0,8,1,0,15,1,0,36
2927,"Britta","Kern","female","german",7,"openai","ChatGPT",10,162,5,5,9,1,0,38,1,0,14,2,0,35,1,0,6,7,0,7,4,4,4,4,0,5,1,0,16,1,0,28
307,"Britta","Kern","female","german",7,"openai","ChatGPT",10,172,5,5,9,1,0,40,1,0,9,2,0,39,1,0,6,1,0,8,3,3,3,1,0,9,1,0,11,1,0,38
3131,"Britta","Kern","female","german",7,"openai","ChatGPT",10,228,5,5,10,1,0,33,3,3,27,2,0,49,2,0,11,1,0,15,5,5,21,5,0,8,1,0,17,1,0,37
377,"Britta","Kern","female","german",7,"openai","ChatGPT",10,230,5,5,14,1,0,40,1,0,18,3,0,60,3,0,15,5,0,5,3,3,3,4,0,14,1,0,21,1,0,40
465,"Britta","Kern","female","german",7,"openai","ChatGPT",10,182,5,5,8,1,0,26,1,0,14,3,0,63,1,0,5,1,0,7,3,3,6,1,0,7,1,0,8,1,0,38
528,"Britta","Kern","female","german",7,"openai","ChatGPT",10,178,5,5,6,1,0,38,1,0,9,2,0,42,3,0,16,1,0,14,4,4,4,1,0,11,1,0,8,1,0,30
571,"Britta","Kern","female","german",7,"openai","ChatGPT",10,192,5,5,9,1,0,31,1,0,9,3,0,61,1,0,4,1,0,7,4,4,4,1,0,6,1,0,20,1,0,41
6,"Britta","Kern","female","german",7,"openai","ChatGPT",10,137,5,5,11,1,0,38,4,0,7,1,0,6,1,0,4,3,0,3,3,3,9,3,0,7,1,0,21,1,0,31
762,"Britta","Kern","female","german",7,"openai","ChatGPT",10,183,5,5,9,1,0,31,1,0,18,3,0,53,2,0,10,1,0,7,3,3,3,1,0,14,1,0,11,1,0,27
778,"Britta","Kern","female","german",7,"openai","ChatGPT",10,144,5,5,10,1,0,33,5,0,5,2,0,35,1,0,7,5,0,6,2,2,2,4,0,7,1,0,6,1,0,33
930,"Britta","Kern","female","german",7,"openai","ChatGPT",10,220,5,5,8,1,0,43,1,0,22,2,0,48,2,0,16,1,0,10,5,5,5,1,0,11,1,0,14,1,0,43
1416,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,174,5,5,8,1,0,36,6,0,12,2,0,35,2,0,16,6,0,6,2,2,6,5,0,8,1,0,13,1,0,34
1485,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,190,5,5,9,1,0,37,1,0,11,3,0,60,1,0,7,1,0,8,2,2,2,1,0,8,1,0,15,1,0,33
1665,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,196,5,5,9,1,0,37,6,0,13,2,0,44,3,0,16,5,0,12,4,4,4,4,0,10,1,0,15,1,0,36
1737,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,173,5,5,11,1,0,31,1,0,12,2,0,39,3,0,16,1,0,7,3,3,3,1,0,8,1,0,13,1,0,33
176,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,222,5,5,10,1,0,45,8,0,20,2,0,39,2,0,16,6,0,7,7,7,7,5,0,9,1,0,25,1,0,44
1871,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,208,5,5,7,1,0,44,1,0,19,3,0,48,2,0,13,7,0,7,4,4,4,5,0,10,1,0,12,1,0,44
1885,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,174,5,5,8,1,0,36,4,4,29,2,0,32,3,3,5,1,0,8,2,2,4,1,0,7,1,0,11,1,0,34
201,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,204,5,5,10,1,0,37,10,0,13,2,0,43,2,0,14,6,0,9,2,2,7,5,0,13,1,0,24,1,0,34
2100,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,220,6,6,10,1,0,41,1,0,14,3,0,59,2,0,9,1,0,9,4,4,4,1,0,11,1,0,14,1,0,49
2147,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,218,5,5,11,1,0,37,1,0,14,3,0,59,3,0,19,5,0,5,3,3,8,5,0,9,1,0,14,1,0,42
2168,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,177,5,5,7,1,0,28,1,0,8,2,0,32,2,0,11,1,0,8,4,4,17,1,0,15,1,0,17,1,0,34
2173,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,193,5,5,7,1,0,35,5,5,13,3,0,62,2,0,10,5,0,7,4,4,12,4,0,13,1,0,7,1,0,27
221,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,210,5,5,8,1,0,43,1,0,12,3,0,60,1,0,9,1,0,8,3,3,10,1,0,8,1,0,14,1,0,38
2566,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,156,5,5,8,1,0,24,5,5,22,2,0,31,1,0,5,5,0,6,3,3,3,5,0,11,1,0,11,1,0,35
2589,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,188,5,5,9,1,0,43,1,0,14,2,0,38,2,0,17,1,0,5,4,4,12,1,0,7,1,0,13,1,0,30
2660,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,225,5,5,10,1,0,48,1,0,15,2,0,53,2,0,12,1,0,8,3,3,11,1,0,13,1,0,25,1,0,30
2793,"Cansu","Turan","female","turkish",25,"openai","ChatGPT",10,243,5,5,10,1,0,56,3,3,15,2,0,47,2,0,10,5,0,12,3,3,8,4,0,11,1,0,11,1,0,63
