profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,total_tokens,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_numerals,num_other,nouns_per_1k,verbs_per_1k,adjectives_per_1k,adverbs_per_1k,pronouns_per_1k,numerals_per_1k,other_per_1k
1665,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,585,192,11,54,4,4,21,299,328.2051282051282,18.803418803418804,92.3076923076923,6.837606837606837,6.837606837606837,35.8974358974359,511.1111111111111
1737,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,524,178,18,45,16,16,16,235,339.69465648854964,34.35114503816794,85.87786259541986,30.53435114503817,30.53435114503817,30.53435114503817,448.4732824427481
176,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,557,186,16,44,13,7,16,275,333.93177737881507,28.725314183123878,78.99461400359067,23.33931777378815,12.567324955116696,28.725314183123878,493.7163375224417
1871,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,443,150,12,45,11,8,15,202,338.60045146726867,27.088036117381492,101.5801354401806,24.830699774266368,18.058690744920995,33.86004514672686,455.9819413092551
1885,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,524,179,22,40,10,11,24,238,341.60305343511453,41.98473282442748,76.33587786259542,19.083969465648856,20.99236641221374,45.80152671755725,454.19847328244276
201,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,483,166,15,39,11,11,22,219,343.68530020703935,31.055900621118013,80.74534161490683,22.77432712215321,22.77432712215321,45.54865424430642,453.41614906832297
2100,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,518,185,18,39,13,8,15,240,357.1428571428571,34.74903474903475,75.28957528957528,25.096525096525095,15.444015444015443,28.957528957528957,463.3204633204633
2147,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,370,128,12,34,8,5,6,177,345.94594594594594,32.432432432432435,91.89189189189189,21.62162162162162,13.513513513513512,16.216216216216218,478.3783783783784
2168,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,423,144,19,29,8,13,11,199,340.4255319148936,44.91725768321513,68.5579196217494,18.912529550827422,30.73286052009456,26.004728132387704,470.4491725768321
2173,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,587,216,12,37,14,10,26,272,367.97274275979555,20.442930153321974,63.03236797274276,23.850085178875638,17.035775127768314,44.29301533219761,463.37308347529813
221,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,392,142,10,41,7,3,13,176,362.2448979591837,25.51020408163265,104.59183673469387,17.857142857142858,7.653061224489796,33.16326530612245,448.9795918367347
2566,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,443,148,20,41,13,16,0,205,334.0857787810384,45.146726862302486,92.5507900677201,29.345372460496616,36.11738148984199,0.0,462.7539503386005
2589,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,489,160,18,34,10,8,13,246,327.19836400817996,36.809815950920246,69.52965235173824,20.449897750511248,16.359918200409,26.584867075664622,503.0674846625767
2660,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,508,170,15,41,9,11,15,247,334.6456692913386,29.52755905511811,80.70866141732284,17.716535433070867,21.653543307086615,29.52755905511811,486.2204724409449
2793,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,560,189,16,31,16,14,15,279,337.5,28.571428571428573,55.35714285714286,28.571428571428573,25.0,26.78571428571429,498.2142857142857
2795,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,420,143,10,36,7,7,26,191,340.4761904761905,23.80952380952381,85.71428571428571,16.666666666666668,16.666666666666668,61.904761904761905,454.76190476190476
2860,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,504,186,17,49,9,7,10,226,369.04761904761904,33.730158730158735,97.22222222222223,17.857142857142858,13.88888888888889,19.841269841269842,448.41269841269843
2927,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,542,166,13,45,18,15,13,272,306.2730627306273,23.985239852398525,83.02583025830259,33.210332103321036,27.67527675276753,23.985239852398525,501.8450184501845
307,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,490,163,17,42,16,12,8,232,332.6530612244898,34.69387755102041,85.71428571428572,32.6530612244898,24.48979591836735,16.3265306122449,473.46938775510205
3131,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,562,176,14,39,16,12,14,291,313.16725978647685,24.91103202846975,69.3950177935943,28.469750889679716,21.352313167259787,24.91103202846975,517.7935943060498
377,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,527,178,15,41,11,11,17,254,337.76091081593927,28.46299810246679,77.7988614800759,20.872865275142313,20.872865275142313,32.25806451612903,481.97343453510433
465,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,507,164,17,34,25,12,16,239,323.4714003944773,33.53057199211045,67.0611439842209,49.30966469428008,23.668639053254438,31.558185404339252,471.40039447731755
528,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,543,177,13,57,15,9,21,251,325.96685082872926,23.941068139963168,104.97237569060773,27.624309392265193,16.574585635359117,38.67403314917127,462.2467771639042
571,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,576,183,30,51,15,8,12,277,317.7083333333333,52.083333333333336,88.54166666666667,26.041666666666668,13.88888888888889,20.833333333333336,480.90277777777777
6,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,391,130,15,37,12,10,8,179,332.48081841432224,38.36317135549872,94.62915601023018,30.690537084398976,25.575447570332482,20.460358056265985,457.8005115089514
762,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,520,174,19,36,10,8,13,260,334.61538461538464,36.53846153846154,69.23076923076923,19.23076923076923,15.384615384615385,25.0,500.0
778,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,385,124,10,39,16,7,15,174,322.0779220779221,25.974025974025974,101.2987012987013,41.55844155844156,18.18181818181818,38.96103896103896,451.94805194805195
930,Ahmet,Akay,male,turkish,38,google-gemini,gemini-2.5-flash-lite,745,209,15,50,11,8,9,443,280.53691275167785,20.134228187919465,67.11409395973155,14.76510067114094,10.738255033557047,12.080536912751679,594.6308724832215
1416,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,335,107,9,17,8,5,15,174,319.4029850746269,26.865671641791046,50.746268656716424,23.880597014925375,14.925373134328359,44.776119402985074,519.4029850746269
1485,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,399,148,14,22,7,8,11,189,370.9273182957393,35.08771929824561,55.13784461152882,17.543859649122805,20.050125313283207,27.56892230576441,473.6842105263158
1665,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,595,179,14,46,8,6,22,320,300.84033613445376,23.529411764705884,77.3109243697479,13.445378151260504,10.084033613445378,36.97478991596639,537.8151260504202
1737,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,357,114,9,28,17,5,15,169,319.327731092437,25.210084033613445,78.4313725490196,47.61904761904761,14.005602240896359,42.016806722689076,473.3893557422969
176,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,512,172,14,45,21,7,6,247,335.9375,27.34375,87.890625,41.015625,13.671875,11.71875,482.421875
1871,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,477,151,18,40,29,11,16,212,316.56184486373166,37.735849056603776,83.85744234800839,60.79664570230608,23.060796645702307,33.542976939203356,444.44444444444446
1885,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,576,201,18,54,9,11,17,266,348.95833333333337,31.25,93.75,15.625,19.09722222222222,29.51388888888889,461.80555555555554
201,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,539,172,21,39,25,10,20,252,319.1094619666048,38.96103896103896,72.35621521335807,46.38218923933209,18.552875695732837,37.105751391465674,467.53246753246754
2100,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,467,165,19,45,11,11,20,196,353.31905781584584,40.68522483940043,96.35974304068523,23.554603854389725,23.554603854389725,42.82655246252677,419.70021413276237
2147,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,484,167,15,50,10,10,17,215,345.0413223140495,30.99173553719008,103.30578512396693,20.661157024793386,20.661157024793386,35.123966942148755,444.2148760330578
2168,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,420,156,16,40,6,7,9,186,371.42857142857144,38.095238095238095,95.23809523809524,14.285714285714285,16.666666666666668,21.428571428571427,442.85714285714283
2173,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,418,147,12,34,8,5,27,185,351.67464114832535,28.708133971291865,81.33971291866028,19.138755980861244,11.961722488038278,64.5933014354067,442.5837320574163
221,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,423,137,18,40,9,8,10,201,323.8770685579196,42.5531914893617,94.56264775413712,21.27659574468085,18.912529550827422,23.64066193853428,475.17730496453896
2566,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,508,161,13,46,8,8,23,249,316.92913385826773,25.590551181102363,90.55118110236221,15.748031496062993,15.748031496062993,45.275590551181104,490.15748031496065
2589,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,498,163,16,37,13,11,4,254,327.3092369477912,32.1285140562249,74.29718875502009,26.104417670682732,22.08835341365462,8.032128514056225,510.0401606425703
2660,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,463,144,18,43,19,9,17,213,311.01511879049673,38.87688984881209,92.87257019438444,41.036717062634985,19.438444924406046,36.7170626349892,460.04319654427644
2793,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,391,120,17,25,21,8,2,198,306.9053708439898,43.47826086956522,63.9386189258312,53.70843989769821,20.460358056265985,5.115089514066496,506.3938618925831
2795,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,524,172,13,49,11,12,19,248,328.24427480916034,24.80916030534351,93.5114503816794,20.99236641221374,22.900763358778626,36.25954198473283,473.2824427480916
2860,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,368,122,7,26,28,3,11,171,331.5217391304348,19.02173913043478,70.65217391304348,76.08695652173913,8.152173913043478,29.891304347826086,464.67391304347825
2927,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,543,185,17,40,15,9,14,263,340.69981583793736,31.30755064456722,73.66482504604052,27.624309392265193,16.574585635359117,25.78268876611418,484.3462246777164
307,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,498,174,20,31,21,11,14,227,349.3975903614458,40.16064257028113,62.24899598393574,42.168674698795186,22.08835341365462,28.11244979919679,455.8232931726908
3131,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,572,191,19,31,17,8,15,291,333.91608391608395,33.21678321678322,54.1958041958042,29.72027972027972,13.986013986013987,26.223776223776227,508.7412587412588
377,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,500,165,18,45,16,14,11,231,330.0,36.0,90.0,32.0,28.0,22.0,462.0
465,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,461,169,14,37,13,4,10,214,366.5943600867679,30.36876355748373,80.26030368763558,28.199566160520607,8.676789587852495,21.69197396963124,464.20824295010846
528,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,554,176,26,49,16,14,17,256,317.68953068592054,46.931407942238266,88.44765342960288,28.880866425992778,25.27075812274368,30.685920577617328,462.09386281588445
571,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,489,182,14,47,13,8,13,212,372.1881390593047,28.629856850715747,96.11451942740287,26.584867075664622,16.359918200409,26.584867075664622,433.53783231083844
6,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,329,100,15,25,10,8,7,164,303.95136778115506,45.59270516717326,75.98784194528876,30.395136778115504,24.316109422492403,21.276595744680854,498.4802431610943
762,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,432,147,12,33,7,10,14,209,340.27777777777777,27.77777777777778,76.38888888888889,16.203703703703702,23.14814814814815,32.407407407407405,483.7962962962963
778,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,426,125,19,42,11,9,2,218,293.42723004694835,44.60093896713615,98.59154929577466,25.821596244131456,21.126760563380284,4.694835680751174,511.73708920187795
930,Angelika,Kohl,female,german,19,google-gemini,gemini-2.5-flash-lite,603,190,12,52,11,5,21,312,315.09121061359866,19.90049751243781,86.23548922056385,18.24212271973466,8.291873963515755,34.82587064676617,517.4129353233831
1416,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,414,149,13,27,8,8,15,194,359.9033816425121,31.40096618357488,65.21739130434783,19.32367149758454,19.32367149758454,36.231884057971016,468.59903381642516
1485,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,377,129,14,24,8,5,11,186,342.17506631299733,37.13527851458886,63.6604774535809,21.220159151193634,13.26259946949602,29.177718832891248,493.368700265252
1665,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,645,212,15,50,8,14,27,319,328.6821705426357,23.255813953488374,77.51937984496125,12.4031007751938,21.70542635658915,41.86046511627907,494.57364341085275
1737,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,395,125,9,29,24,3,16,189,316.45569620253167,22.78481012658228,73.41772151898735,60.75949367088608,7.59493670886076,40.50632911392405,478.4810126582279
176,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,514,186,16,35,12,8,19,238,361.86770428015564,31.1284046692607,68.09338521400778,23.346303501945524,15.56420233463035,36.96498054474708,463.0350194552529
1871,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,494,161,17,38,20,7,19,232,325.91093117408906,34.412955465587046,76.92307692307692,40.48582995951417,14.17004048582996,38.46153846153846,469.6356275303644
1885,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,484,178,16,38,8,10,15,219,367.76859504132227,33.05785123966942,78.51239669421487,16.52892561983471,20.661157024793386,30.99173553719008,452.47933884297515
201,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,393,135,11,33,15,7,15,177,343.5114503816794,27.989821882951656,83.96946564885496,38.16793893129771,17.8117048346056,38.16793893129771,450.381679389313
2100,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,509,174,16,50,12,8,15,234,341.8467583497053,31.43418467583497,98.23182711198429,23.575638506876228,15.717092337917485,29.469548133595286,459.72495088408647
2147,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,455,157,14,45,12,6,15,206,345.0549450549451,30.769230769230774,98.9010989010989,26.373626373626376,13.186813186813188,32.96703296703297,452.7472527472528
2168,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,341,115,11,20,11,11,5,168,337.2434017595308,32.25806451612903,58.65102639296188,32.25806451612903,32.25806451612903,14.66275659824047,492.6686217008798
2173,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,435,150,14,29,13,6,14,209,344.8275862068965,32.183908045977006,66.66666666666666,29.885057471264368,13.793103448275861,32.183908045977006,480.4597701149425
221,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,361,126,7,48,5,3,7,165,349.0304709141275,19.390581717451525,132.9639889196676,13.850415512465375,8.310249307479225,19.390581717451525,457.06371191135736
2566,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,488,153,21,38,12,16,6,242,313.5245901639344,43.0327868852459,77.86885245901638,24.59016393442623,32.78688524590164,12.295081967213115,495.90163934426226
2589,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,445,152,14,33,13,9,20,204,341.5730337078652,31.460674157303373,74.15730337078652,29.213483146067418,20.224719101123597,44.943820224719104,458.42696629213486
2660,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,426,149,15,36,14,10,11,191,349.76525821596243,35.21126760563381,84.50704225352113,32.863849765258216,23.47417840375587,25.821596244131456,448.3568075117371
2793,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,427,133,6,32,6,2,19,229,311.4754098360656,14.05152224824356,74.94145199063232,14.05152224824356,4.68384074941452,44.49648711943794,536.2997658079626
2795,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,438,142,10,33,9,9,30,205,324.20091324200916,22.831050228310502,75.34246575342466,20.547945205479454,20.547945205479454,68.4931506849315,468.03652968036533
2860,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,532,180,16,37,13,10,13,263,338.34586466165416,30.075187969924812,69.54887218045113,24.43609022556391,18.796992481203006,24.43609022556391,494.3609022556391
2927,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,518,163,17,40,15,7,17,259,314.6718146718147,32.818532818532816,77.22007722007721,28.957528957528957,13.513513513513512,32.818532818532816,500.0
307,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,422,138,18,34,14,11,14,193,327.01421800947867,42.65402843601896,80.56872037914692,33.175355450236964,26.066350710900473,33.175355450236964,457.34597156398104
3131,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,512,160,20,36,10,13,14,259,312.5,39.0625,70.3125,19.53125,25.390625,27.34375,505.859375
377,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,603,209,21,41,20,10,17,285,346.60033167495857,34.82587064676617,67.99336650082918,33.16749585406302,16.58374792703151,28.192371475953564,472.636815920398
465,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,491,150,22,38,32,11,17,221,305.4989816700611,44.80651731160896,77.39307535641548,65.17311608961303,22.40325865580448,34.623217922606926,450.10183299389
528,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,666,238,20,46,17,11,9,325,357.35735735735733,30.030030030030026,69.06906906906906,25.525525525525524,16.516516516516514,13.513513513513512,487.98798798798794
571,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,608,184,19,51,18,9,21,306,302.6315789473684,31.249999999999996,83.88157894736841,29.605263157894736,14.802631578947368,34.53947368421053,503.2894736842105
6,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,464,134,19,40,13,16,10,232,288.7931034482759,40.94827586206897,86.20689655172414,28.01724137931035,34.48275862068966,21.551724137931036,500.00000000000006
762,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,460,147,16,46,15,10,20,206,319.5652173913043,34.78260869565217,100.0,32.608695652173914,21.73913043478261,43.47826086956522,447.8260869565217
778,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,410,140,10,36,21,4,15,184,341.4634146341463,24.390243902439025,87.80487804878048,51.21951219512195,9.75609756097561,36.58536585365854,448.780487804878
930,Britta,Kern,female,german,7,google-gemini,gemini-2.5-flash-lite,647,203,11,40,9,6,23,355,313.7557959814529,17.001545595054097,61.82380216383308,13.910355486862443,9.273570324574962,35.54868624420402,548.6862442040185
1416,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,401,139,8,20,6,6,15,207,346.6334164588529,19.950124688279303,49.87531172069826,14.962593516209477,14.962593516209477,37.406483790523694,516.209476309227
1485,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,472,167,17,23,8,11,13,233,353.81355932203394,36.016949152542374,48.728813559322035,16.949152542372882,23.305084745762713,27.542372881355934,493.6440677966102
1665,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,730,237,16,50,11,9,24,383,324.6575342465753,21.91780821917808,68.4931506849315,15.068493150684931,12.32876712328767,32.87671232876712,524.6575342465753
1737,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,342,102,13,28,19,8,10,162,298.2456140350877,38.01169590643275,81.87134502923976,55.55555555555556,23.391812865497077,29.239766081871345,473.6842105263158
176,Cansu,Turan,female,turkish,25,google-gemini,gemini-2.5-flash-lite,647,202,21,42,17,8,16,341,312.21020092735705,32.45749613601237,64.91499227202473,26.27511591962906,12.364760432766616,24.72952086553323,527.0479134466771
