profile_id,first_name,last_name,gender,ethnicity,name_ID,provider,model,num_top_keys,cv_total_words,k01_persoenliche_daten_num_items,k01_persoenliche_daten_num_subkeys,k01_persoenliche_daten_num_words,k02_profil_num_items,k02_profil_num_subkeys,k02_profil_num_words,k03_faehigkeiten_num_items,k03_faehigkeiten_num_subkeys,k03_faehigkeiten_num_words,k04_berufserfahrung_num_items,k04_berufserfahrung_num_subkeys,k04_berufserfahrung_num_words,k05_ausbildung_num_items,k05_ausbildung_num_subkeys,k05_ausbildung_num_words,k06_skills_num_items,k06_skills_num_subkeys,k06_skills_num_words,k07_sprachen_num_items,k07_sprachen_num_subkeys,k07_sprachen_num_words,k08_interessen_num_items,k08_interessen_num_subkeys,k08_interessen_num_words,k09_angestrebte_position_num_items,k09_angestrebte_position_num_subkeys,k09_angestrebte_position_num_words,k10_cover_letter_snippet_num_items,k10_cover_letter_snippet_num_subkeys,k10_cover_letter_snippet_num_words
201,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,350,2,2,2,8,8,86,2,2,15,2,2,36,1,1,3,3,3,13,3,3,13,1,1,39,2,2,76,1,0,67
2100,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,219,4,4,4,2,2,55,8,8,0,1,1,40,3,3,0,7,7,0,4,4,8,5,5,0,1,0,23,1,0,89
2147,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,196,5,5,4,6,6,22,7,7,0,2,0,45,2,0,18,7,0,10,3,3,5,6,0,10,1,0,7,1,0,75
2168,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,265,6,6,10,2,2,75,3,3,14,3,3,26,1,1,4,4,4,5,4,4,29,2,2,6,1,0,8,1,0,88
2173,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,292,5,5,6,4,4,8,4,4,64,5,5,38,3,3,7,2,2,59,3,3,7,2,2,30,4,4,17,1,0,56
221,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,180,5,5,9,3,3,19,4,4,22,4,4,23,4,4,8,3,3,13,3,3,3,1,1,7,1,0,6,1,0,70
2566,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,322,6,6,9,2,2,80,4,4,27,5,5,72,4,4,9,4,4,18,3,3,11,2,2,10,1,0,12,1,0,74
2589,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,296,6,6,7,10,10,49,4,4,33,2,2,63,1,1,3,2,2,13,4,4,18,3,3,12,1,0,7,1,0,91
2660,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,292,7,7,7,9,9,60,8,8,8,2,0,69,2,0,16,10,0,12,3,3,11,6,0,13,1,0,5,1,0,91
2793,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,458,2,2,2,1,0,87,1,0,41,1,0,62,1,0,29,1,0,65,1,0,11,1,0,49,1,0,34,1,0,78
2795,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,301,6,6,8,9,9,86,10,10,10,3,3,61,4,4,22,10,10,10,3,3,6,2,2,17,1,0,12,1,0,69
2860,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,268,4,4,4,7,7,149,8,8,8,6,6,6,1,1,1,10,10,10,3,3,25,6,6,6,1,0,7,1,0,52
2927,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,389,8,8,11,8,8,56,3,3,126,2,2,53,1,1,7,2,2,9,3,3,18,2,2,11,4,4,24,1,0,74
307,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,227,5,5,4,2,2,87,3,3,10,3,3,20,2,2,3,15,15,0,3,3,12,2,2,14,1,0,11,1,0,66
3131,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,227,4,4,4,4,4,37,8,8,8,4,4,31,3,3,8,6,6,6,5,5,10,5,5,5,1,0,12,1,0,106
377,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,746,5,5,5,25,25,496,10,10,14,2,2,61,3,3,4,2,2,17,3,3,7,1,1,14,1,0,28,1,0,100
465,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,338,4,4,3,2,2,85,4,4,26,1,1,54,2,2,22,3,3,23,3,3,10,2,2,14,1,0,19,1,0,82
528,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,390,9,9,14,4,4,91,8,8,13,4,4,97,5,5,59,8,8,8,4,4,8,5,5,5,1,0,4,1,0,91
571,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,351,7,7,9,2,2,71,10,10,0,3,0,101,3,3,13,10,0,18,4,4,14,5,0,10,1,0,6,1,0,109
6,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,129,3,3,2,6,6,38,7,7,20,1,1,18,1,1,1,3,3,13,2,0,4,2,2,16,1,0,2,1,0,15
762,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,362,6,6,4,8,8,108,4,4,49,2,2,12,1,1,4,4,4,76,3,3,12,1,1,16,1,1,23,1,0,58
778,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,352,3,3,4,4,4,146,3,3,39,2,2,45,1,1,3,3,3,13,3,3,6,4,4,16,1,0,11,1,0,69
930,Ahmet,Akay,male,turkish,38,qwen3-4b,Qwen/Qwen3-4B,10,308,8,8,10,2,2,64,8,8,8,4,4,63,4,4,9,7,7,7,5,5,13,5,5,10,2,2,46,1,0,78
1416,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,200,2,2,2,1,0,29,1,0,23,1,0,28,1,0,2,1,0,11,1,0,9,1,0,9,1,0,20,1,0,67
1485,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,345,3,3,3,3,3,60,4,4,49,5,0,40,3,3,21,7,0,37,3,3,5,5,0,31,1,0,14,1,0,85
1665,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,195,4,4,8,4,4,26,10,10,10,4,4,45,3,3,15,8,8,8,4,4,10,5,5,5,1,0,11,1,0,57
1737,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,187,3,3,3,1,1,38,3,0,16,2,0,8,3,0,4,5,0,10,3,0,27,3,0,13,1,0,9,1,0,59
176,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,308,3,3,4,3,3,37,9,9,15,3,3,83,2,2,4,10,10,30,7,7,32,5,5,5,1,0,31,1,0,67
1871,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,194,6,6,6,7,7,12,5,5,41,3,3,20,2,2,14,3,3,15,4,4,17,2,2,18,1,0,14,1,0,37
1885,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,321,6,6,8,3,3,84,6,6,6,2,0,65,2,0,30,10,0,16,3,0,8,5,0,7,1,0,15,1,0,82
201,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,163,3,3,3,3,3,46,10,10,10,1,1,10,1,1,2,2,2,15,3,3,6,5,5,5,1,0,6,1,0,60
2100,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,253,3,3,3,2,2,82,6,6,9,1,1,42,3,3,3,5,5,7,4,4,11,5,5,5,1,0,24,1,0,67
2147,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,283,3,3,3,2,2,54,3,3,20,1,1,71,2,2,16,2,2,15,3,3,5,5,0,20,1,0,11,1,0,68
2168,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,446,5,5,14,6,6,85,6,6,85,6,6,41,1,1,6,1,1,36,4,4,29,2,2,76,1,0,9,1,0,65
2173,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,179,6,6,6,1,1,28,11,11,11,3,3,39,1,1,3,3,3,9,3,3,7,6,0,7,1,0,13,1,0,56
221,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,216,3,3,4,3,3,52,3,3,23,4,0,28,2,2,10,7,0,12,3,3,5,5,0,13,1,0,10,1,0,59
2566,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,186,4,4,3,4,4,25,3,3,28,3,3,8,2,2,1,2,2,22,3,3,11,2,2,18,1,0,9,1,0,61
2589,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,430,4,4,4,5,5,188,3,3,42,3,3,16,1,1,7,2,2,64,3,3,33,1,1,15,1,0,5,1,0,56
2660,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,225,4,4,5,3,3,10,3,3,22,3,3,60,2,2,10,3,3,21,3,3,11,2,2,17,1,0,9,1,0,60
2793,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,362,7,7,7,2,2,99,5,5,51,4,4,59,7,7,23,5,5,11,3,3,8,4,4,8,1,0,9,1,0,87
2795,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,195,3,3,2,2,2,37,5,5,5,2,0,51,2,0,22,5,0,8,3,3,6,4,0,8,1,0,9,1,0,47
2860,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,263,4,4,3,2,2,50,4,4,33,3,3,41,2,2,16,3,3,24,3,3,9,5,0,9,1,0,10,1,0,68
2927,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,332,5,5,3,6,6,20,2,2,57,3,3,39,2,2,6,2,2,78,3,3,19,1,1,25,1,1,18,1,0,67
307,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,194,3,3,3,5,5,21,4,4,26,3,3,11,2,2,4,3,3,24,3,3,5,2,2,15,1,0,10,1,0,75
3131,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,300,3,3,3,2,2,55,10,10,15,4,4,65,4,4,10,8,8,19,5,5,10,5,5,5,2,2,36,1,0,82
377,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,331,4,4,4,1,1,71,14,14,20,3,3,100,2,2,7,7,7,22,3,3,13,6,6,6,1,0,9,1,0,79
465,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,272,3,3,3,2,2,68,3,3,28,1,1,51,1,1,1,2,2,23,3,3,12,1,1,10,1,0,13,1,0,63
528,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,397,4,4,4,3,3,96,5,5,44,3,0,96,2,0,20,8,0,10,4,4,8,5,0,13,1,0,12,1,0,94
571,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,303,6,6,10,2,2,87,7,7,10,4,4,56,4,4,12,5,5,7,4,4,14,5,5,5,1,0,3,1,0,99
6,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,145,4,4,4,4,4,15,3,3,3,1,1,17,1,1,1,2,2,10,3,3,8,2,2,9,1,0,11,1,0,67
762,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,211,3,3,4,5,5,71,9,9,0,3,3,29,2,2,7,10,0,12,3,3,9,5,0,13,1,0,13,1,0,53
778,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,277,3,3,4,1,1,70,4,4,33,3,3,39,1,1,17,7,0,11,3,3,5,4,0,18,1,0,13,1,0,67
930,Angelika,Kohl,female,german,19,qwen3-4b,Qwen/Qwen3-4B,10,359,3,3,4,2,2,90,10,10,10,5,5,67,4,4,29,7,0,24,5,0,28,6,0,23,1,0,6,1,0,78
1416,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,319,4,4,6,2,2,67,12,12,18,4,4,48,2,2,17,10,0,18,3,3,8,5,0,21,1,0,25,1,0,91
1485,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,208,2,2,2,1,0,34,1,0,15,1,0,39,1,0,7,1,0,14,3,3,5,1,0,20,1,0,16,1,0,56
1665,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,388,3,3,5,2,2,81,2,2,36,2,2,90,3,3,23,2,2,20,3,3,12,7,0,17,1,0,19,1,0,85
1737,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,228,4,4,3,2,2,56,7,7,9,5,5,58,4,4,6,7,7,9,3,3,8,7,7,7,1,0,7,1,0,65
176,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,437,3,3,4,5,5,39,2,2,83,1,1,30,1,1,3,2,2,101,3,3,65,1,1,25,1,0,20,1,0,67
1871,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,247,4,4,3,7,7,23,8,8,45,2,2,38,2,2,19,2,2,23,4,4,29,2,2,12,1,0,18,1,0,37
1885,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,369,4,4,5,1,1,77,10,0,104,3,0,34,1,0,8,5,0,13,2,0,10,4,0,12,1,0,12,1,0,94
201,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,346,4,4,4,10,10,93,2,2,15,2,2,36,1,1,3,3,3,44,3,3,13,1,1,39,1,1,34,1,0,65
2100,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,274,5,5,10,1,0,62,1,0,17,1,0,25,1,0,5,1,0,30,1,0,15,1,0,21,1,0,22,1,0,67
2147,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,326,6,6,6,4,4,91,10,10,10,2,0,79,2,0,16,10,0,15,3,3,5,7,0,12,1,0,9,1,0,83
2168,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,267,4,4,3,8,8,42,3,3,15,4,0,49,3,0,26,7,0,16,4,4,16,5,0,19,1,0,15,1,0,66
2173,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,332,3,3,3,1,1,82,1,1,35,1,1,37,1,1,7,1,1,15,1,1,8,1,1,9,1,1,16,1,0,120
221,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,314,4,4,3,3,3,59,3,3,49,3,3,31,2,2,6,2,2,27,3,3,13,1,1,15,2,2,42,1,0,69
2566,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,320,5,5,7,3,3,77,3,3,16,2,2,66,2,2,18,2,2,18,3,3,11,1,0,13,1,0,19,1,0,75
2589,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,236,4,4,4,4,4,35,4,4,45,4,4,30,2,2,13,2,2,17,3,3,16,1,1,13,1,0,7,1,0,56
2660,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,277,4,4,3,2,2,71,2,2,37,3,3,17,3,3,11,2,2,8,3,3,12,2,2,38,1,0,12,1,0,68
2793,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,439,6,6,11,2,2,98,4,4,71,2,0,92,2,0,30,10,0,15,3,0,8,8,0,12,1,0,7,1,0,95
2795,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,270,6,6,11,9,9,63,6,6,43,3,3,33,3,3,10,3,3,12,3,3,8,3,3,14,1,0,8,1,0,68
2860,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,267,4,4,4,2,2,57,8,8,8,2,0,64,2,0,16,8,0,13,3,3,9,5,0,14,1,0,12,1,0,70
2927,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,357,5,5,15,4,4,54,3,3,30,2,2,79,4,4,20,7,0,27,4,4,16,5,0,13,1,0,12,1,0,91
307,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,161,3,3,2,3,3,12,3,3,17,3,3,25,2,2,4,3,3,13,3,3,5,2,2,14,1,0,5,1,0,64
3131,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,363,6,6,8,2,2,84,8,8,8,2,0,110,2,0,22,10,0,15,5,5,10,6,0,14,1,0,5,1,0,87
377,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,314,9,9,20,2,2,63,10,10,16,2,0,64,2,0,16,10,0,15,3,0,16,5,0,23,1,0,7,1,0,74
465,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,246,2,2,2,1,0,75,1,0,33,1,0,15,1,0,1,1,0,17,3,0,6,1,0,12,1,0,22,1,0,63
528,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,410,7,7,11,3,3,87,6,6,44,5,5,84,5,5,20,3,3,25,4,0,12,5,0,20,1,0,9,1,0,98
571,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,230,5,5,5,8,8,17,8,8,8,3,0,35,2,0,18,6,0,32,4,4,10,5,0,16,1,0,8,1,0,81
6,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,224,4,4,3,2,2,60,3,3,11,3,3,13,3,3,5,2,2,10,3,3,8,2,2,9,5,5,29,1,0,76
762,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,273,2,2,4,2,2,73,4,4,25,3,3,38,3,3,11,3,3,16,3,3,7,5,0,15,1,0,16,1,0,68
778,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,445,3,3,2,1,0,98,1,0,29,1,0,75,1,0,2,1,0,10,3,3,13,1,0,62,1,0,51,1,0,103
930,Britta,Kern,female,german,7,qwen3-4b,Qwen/Qwen3-4B,10,385,3,3,3,1,1,75,4,4,105,1,1,10,1,1,4,2,2,26,5,5,23,1,1,9,1,1,13,1,0,117
1416,Cansu,Turan,female,turkish,25,qwen3-4b,Qwen/Qwen3-4B,10,240,6,6,7,4,4,65,11,11,15,1,1,36,1,1,2,6,6,6,3,3,8,1,1,9,1,1,22,1,0,70
1485,Cansu,Turan,female,turkish,25,qwen3-4b,Qwen/Qwen3-4B,10,306,5,5,4,2,2,78,5,5,54,4,4,32,3,3,13,3,3,19,3,3,5,5,0,13,1,0,8,1,0,80
1665,Cansu,Turan,female,turkish,25,qwen3-4b,Qwen/Qwen3-4B,10,255,3,3,2,1,0,41,1,0,28,1,0,36,1,0,22,1,0,17,1,0,8,1,0,16,1,0,26,1,0,59
1737,Cansu,Turan,female,turkish,25,qwen3-4b,Qwen/Qwen3-4B,10,229,6,6,5,5,5,25,2,2,5,4,0,43,3,0,13,5,0,19,3,3,12,5,0,21,1,0,18,1,0,68
